ELECTORS : 598292 VOTERS  : 368366,POLL PERCENTAGE  : 61.57%  VALID VOTES ,: 349241
Constituency  : 8 . SHAHDOL (ST),"",""
1 . DHAN SHAH,M IND 126609,76.12%
2 . GIRJA KUMARI,M INC 29165,17.54%
3 . KUNDAN SINGH,M PSP 3969,2.39%
4 . SHANKER SINGH,M CPI 3491,2.10%
5 . BUDDHA SINGH UTAIYA,M SSP 3087,1.86%
ELECTORS : 502886 VOTERS  : 176476,POLL PERCENTAGE  : 35.09%  VALID VOTES ,: 166321
Constituency  : 9 . SIDHI,"",""
1 . RANBAHADUR SINGH,M IND 158021,71.06%
2 . KESHAV PRASAD SINGH,M INC 52617,23.66%
3 . LAXMI CHAND,M IND 6429,2.89%
4 . UMA SHANKAR,M CPI 3742,1.68%
5 . VINOD CHAND,M IND 1560,0.70%
ELECTORS : 549150 VOTERS  : 235461,POLL PERCENTAGE  : 42.88%  VALID VOTES ,: 222369
Constituency  : 10 . SURGUJA (ST),"",""
1 . BABUNATH SINGH,M INC 78859,52.56%
2 . LARANG SAI,M BJS 54818,36.53%
3 . BHINSENT TIRKE,M IND 9864,6.57%
4 . PARASNATH,M IND 4080,2.72%
5 . VANSRUP SINGH,M IND 2427,1.62%
ELECTORS : 473136 VOTERS  : 159667,POLL PERCENTAGE  : 33.75%  VALID VOTES ,: 150048
Constituency  : 11 . RAIGARH (ST),"",""
1 . UMEDSINGH,M INC 101686,51.35%
2 . LALJITSINGH DALJITSINGH,M BJS 74031,37.38%
3 . FULSAI BICHHAL,M IND 11282,5.70%
4 . LALIT KUMAR,M IND 11043,5.58%
ELECTORS : 535544 VOTERS  : 216043,POLL PERCENTAGE  : 40.34%  VALID VOTES ,: 198042
rptDetailedResults - 34 of  95,141,""


Madh,ya Pradesh,""
Constituency  : 12 . JANJGIR (SC),"",""
1 . MINIMATA AGAMDAS,M INC 85768,61.37%
2 . SUNDERLAL DHANUJI,M BJS 46050,32.95%
3 . HEERA LAL,M IND 7931,5.68%
ELECTORS : 519962 VOTERS  : 146113,POLL PERCENTAGE  : 28.10%  VALID VOTES ,: 139749
Constituency  : 13 . BILASPUR,"",""
1 . RAMGOPAL TIWARI,M INC 92928,44.18%
2 . MANHARANLAL PANDEY,M BJS 84618,40.23%
3 . RATANLAL NAVRANG,M IND 5864,2.79%
4 . HARISHANKAR,M IND 4663,2.22%
5 . METHEW JAHANI,M IND 4436,2.11%
6 . BENIRAM,M IND 4259,2.02%
7 . BAIJNATH PANDE,M IND 3587,1.71%
8 . SALIRAM SINGHRAUL,M IND 3234,1.54%
9 . LALJEE PRASAD PATHAK,M IND 3072,1.46%
10 . SARYOO PRASAD AWASTHI,M IND 1916,0.91%
11 . KALAM PRASAD AHIRE,M IND 1765,0.84%
ELECTORS : 503299 VOTERS  : 222939,POLL PERCENTAGE  : 44.30%  VALID VOTES ,: 210342
Constituency  : 14 . MAHASAMUND,"",""
1 . KRISHNA AGRAWAL,M INC 82804,48.80%
2 . GYASHTRI KUMARI,M BJS 67247,39.63%
3 . CHARANLAL SAHU,M IND 13194,7.78%
4 . KRISHNA SADASHIVA THITE,M PSP 6435,3.79%
ELECTORS : 522393 VOTERS  : 180531,POLL PERCENTAGE  : 34.56%  VALID VOTES ,: 169680
Constituency  : 15 . RAIPUR,"",""
1 . VIDYACHARAN SHUKLA,M INC 138333,59.49%
2 . BABURAO PATEL,M BJS 53429,22.98%
3 . MANOHARLAL NANDU,M IND 11719,5.04%
4 . RAM ADHAR MANNULAL,M IND 10364,4.46%
5 . KAMALNARAIN,M IND 5989,2.58%
6 . RAMANAND NAROTTAM,M IND 4212,1.81%
7 . CHARANLAL SAHU,M IND 3746,1.61%
8 . LAXMAN ASARAM,M IND 2772,1.19%
9 . AHMEDULLAH KHAN MANSABDARKHAN,M IND 1960,0.84%
ELECTORS : 562162 VOTERS  : 247737,POLL PERCENTAGE  : 44.07%  VALID VOTES ,: 232524
Constituency  : 16 . KANKER (ST),"",""
1 . ARVIND VISHRAMSINGH,M INC 99494,51.94%
2 . BRIJLALSINGH BARSAI,M BJS 92051,48.06%
ELECTORS : 483374 VOTERS  : 216958,POLL PERCENTAGE  : 44.88%  VALID VOTES ,: 191545
Constituency  : 17 . BASTAR (ST),"",""
1 . LAMBODAR BALIYAR,M IND 42207,21.08%
rptDetailedResults - 35 of  95,142,""


Madh,ya Pradesh,""
2 . PILURAM KRIPARAM,M IND 34713,17.34%
3 . LAXMAN KARMA TULARAM,M IND 29514,14.74%
4 . BALIRAM MAHADEO,M BJS 28252,14.11%
5 . JHADU DUNDERLAL,M IND 22047,11.01%
6 . SOYAM JOGAIYA DORA MUKA,M IND 10972,5.48%
7 . AITU GULODI,M IND 9940,4.96%
8 . GANGARAM KACHLAM JOGI,M IND 9253,4.62%
9 . RAMA KONDA,M IND 8779,4.38%
10 . RAMNATH NETAM DEHRA,M IND 4539,2.27%
ELECTORS : 479049 VOTERS  : 231926,POLL PERCENTAGE  : 48.41%  VALID VOTES ,: 200216
Constituency  : 18 . DURG,"",""
1 . CHANDOOLAL CHANDRAKAR,M INC 163195,67.45%
2 . MOHANLAL BAKLIWAL,M NCO 42188,17.44%
3 . BRIJBHUSHANLAL AGRAWAL,M IND 13982,5.78%
4 . PYARA SINGH,M RSP 9657,3.99%
5 . MAMDAS SANGSURTAN,M IND 9224,3.81%
6 . MOHAMMAD KARIM,M IND 3714,1.53%
ELECTORS : 563344 VOTERS  : 255044,POLL PERCENTAGE  : 45.27%  VALID VOTES ,: 241960
Constituency  : 19 . RAJNANDGAON,"",""
1 . RAMSAHAI PANDEY,M INC 157256,61.77%
2 . PADMAWATI DEVI,M NCO 58286,22.90%
3 . PRAKASH ROY,M CPI 16748,6.58%
4 . LOKNATH,M IND 10960,4.31%
5 . HARISHCHANDRA RISHI,M IND 5966,2.34%
6 . VIDHYABHUSHAN THAKUR,M CPM 5362,2.11%
ELECTORS : 540124 VOTERS  : 276578,POLL PERCENTAGE  : 51.21%  VALID VOTES ,: 254578
Constituency  : 20 . BALAGHAT,"",""
1 . CHINTAMAN RAO GAUTAM,M INC 128111,59.19%
2 . RAMCHARAN BHANWARRE,M IND 40741,18.82%
3 . SHEORAM BISEN,M NCO 23481,10.85%
4 . SONSINGH UYAKE,M IND 9096,4.20%
5 . JAICHAND PRASAD DONGRE,M IND 6775,3.13%
6 . KOMAL CHAND,M PSP 4823,2.23%
7 . SURAJLAL DHUWARE,M IND 3407,1.57%
ELECTORS : 482981 VOTERS  : 229210,POLL PERCENTAGE  : 47.46%  VALID VOTES ,: 216434
Constituency  : 21 . MANDLA (ST),"",""
1 . MANGRU UIKEY,M INC 54021,47.55%
2 . SHYAMLAL,M BJS 43118,37.95%
3 . DHOKAL SINGH,M PSP 16476,14.50%
ELECTORS : 493013 VOTERS  : 122004,POLL PERCENTAGE  : 24.75%  VALID VOTES ,: 113615
Constituency  : 22 . JABALPUR,"",""
1 . GOVIND DAS,M INC 139370,70.13%
rptDetailedResults - 36 of  95,143,""


Madh,ya Pradesh,""
2 . BABOORAO PARANJPE,M BJS 47249,23.77%
3 . DESHASINGH BHAKNA,M PSP 7550,3.80%
4 . MAHADEO PRASAD MISHRA ALIAS MIMS,HI M IND 4573,2.30%
ELECTORS : 518961 VOTERS  : 207959,POLL PERCENTAGE  : 40.07%  VALID VOTES ,: 198742
Constituency  : 23 . DAMOH,"",""
1 . VARAH GIRI SHANKER GIRI,M INC 145124,61.19%
2 . VIJAI KUMAR MALAIYA,M NCO 74495,31.41%
3 . RAMDAS,M IND 17557,7.40%
ELECTORS : 515469 VOTERS  : 249783,POLL PERCENTAGE  : 48.46%  VALID VOTES ,: 237176
Constituency  : 24 . SAGAR (SC),"",""
1 . SAHODRA BAI RAI,M INC 148141,58.06%
2 . AMARSINGH  PARAMSINGH,M BJS 88419,34.66%
3 . KHEMCHAND MUNSHI,M IND 12064,4.73%
4 . SHIVPRASAD CHOUDHARY,M IND 6512,2.55%
ELECTORS : 531923 VOTERS  : 267100,POLL PERCENTAGE  : 50.21%  VALID VOTES ,: 255136
Constituency  : 25 . CHHINDWARA,"",""
1 . GARGISHANKER RAMKRISHNA,M INC 103847,52.66%
2 . GUPTA PURUSHOTTAMDAS,M BJS 85613,43.41%
3 . RAMAKANT KESHAVRAO HALDULKAR,M FBL 7749,3.93%
ELECTORS : 516841 VOTERS  : 213510,POLL PERCENTAGE  : 41.31%  VALID VOTES ,: 197209
Constituency  : 26 . BETUL,"",""
1 . NARENDRA KUMA SALVE,M INC 143918,65.49%
2 . VASANT KUMAR PANDIT,M BJS 75827,34.51%
ELECTORS : 534493 VOTERS  : 239265,POLL PERCENTAGE  : 44.76%  VALID VOTES ,: 219745
Constituency  : 27 . HOSHANGABAD,"",""
1 . CHAUDHARY NITIRAJ SINGH DAULAT SI,NGH M INC 127605,64.57%
2 . DWARKA PRASAD PATHAK,M IND 70026,35.43%
ELECTORS : 479175 VOTERS  : 209776,POLL PERCENTAGE  : 43.78%  VALID VOTES ,: 197631
Constituency  : 28 . BHOPAL,"",""
1 . SHANKAR DAYAL SHARMA KHUSHILAL ,VAIDYA M INC 158805,50.88%
2 . BHANU PRAKASH SINGH,M BJS 127393,40.81%
3 . DADA BHOUMICK,M IND 20342,6.52%
4 . ARIF BEG KARAMAT BEG,M SSP 5601,1.79%
ELECTORS : 581472 VOTERS  : 326690,POLL PERCENTAGE  : 56.18%  VALID VOTES ,: 312141
Constituency  : 29 . VIDISHA,"",""
1 . RAMNATH GEONKA,M BJS 151386,52.04%
2 . MANIBHAI J. PATEL,M INC 119322,41.02%
3 . MANSHARAM,M IND 15421,5.30%
4 . THAKURDAS PESUMAL,M IND 4789,1.65%
rptDetailedResults - 37 of  95,144,""


Madh,ya Pradesh,""
ELECTORS : 553532 VOTERS  : 307734,POLL PERCENTAGE  : 55.59%  VALID VOTES ,: 290918
Constituency  : 30 . SHAJAPUR,"",""
1 . JAGANNATHRAO JOSHI,M BJS 158959,53.55%
2 . NANDKISHORE BHATT,M INC 130429,43.94%
3 . PURUSHOTTAMSINGH ZAMIDAR,M IND 7454,2.51%
ELECTORS : 539412 VOTERS  : 317199,POLL PERCENTAGE  : 58.80%  VALID VOTES ,: 296842
Constituency  : 31 . UJJAIN (SC),"",""
1 . PHOOLCHAND VERMA,M BJS 150457,49.69%
2 . BAPULAL MALVIYA,M INC 141861,46.85%
3 . BHAGWAN SHIVNARAYAN,M HMS 4073,1.35%
4 . RAMESH CHANDRA VANJARE,M IND 3196,1.06%
5 . DEVIRAM BAPULAL,M PSP 3193,1.05%
ELECTORS : 554901 VOTERS  : 318186,POLL PERCENTAGE  : 57.34%  VALID VOTES ,: 302780
Constituency  : 32 . INDORE,"",""
1 . PRAKASH CHANDRA SETHI,M INC 136534,44.96%
2 . SATYA BHAN SINGHAL,M BJS 90836,29.91%
3 . HOMI F. DAJI,M CPI 64430,21.22%
4 . MOHAMMAD HUSSAIN KHOKAR,M IND 4116,1.36%
5 . RAM BABU SHARMA,M HMS 3457,1.14%
6 . PHUNDILAL JAT,M IND 2363,0.78%
7 . KANHAIYALAL KHADIWALA,M NCO 1959,0.65%
ELECTORS : 540530 VOTERS  : 312416,POLL PERCENTAGE  : 57.80%  VALID VOTES ,: 303695
Constituency  : 33 . DHAR (ST),"",""
1 . BHARATSINGH,M BJS 117437,52.61%
2 . FATEBHANUSINGH,M INC 96816,43.37%
3 . SOMA,M IND 8965,4.02%
ELECTORS : 487056 VOTERS  : 241511,POLL PERCENTAGE  : 49.59%  VALID VOTES ,: 223218
Constituency  : 34 . KHANDWA,"",""
1 . GANGACHARAN DIKSHIT,M INC 143124,51.48%
2 . VIRENDRA KUMAR ANAND,M BJS 102234,36.77%
3 . R. K. CHARI,M SWA 8242,2.96%
4 . RAMESHWAR AGNIBHOJ,M IND 7222,2.60%
5 . ABDUL RAHMAN FARUKI,M PSP 5860,2.11%
6 . NARMADA PRASAD UPADHYAYA,M IND 5829,2.10%
7 . MAHESH DUTTA MISHRA,M IND 5513,1.98%
ELECTORS : 521637 VOTERS  : 296130,POLL PERCENTAGE  : 56.77%  VALID VOTES ,: 278024
Constituency  : 35 . KHARGONE,"",""
1 . RAMCHANDRA BADE,M BJS 143005,55.31%
2 . AMOLAKCHAND CHHAJED,M INC 107384,41.53%
3 . SHABIR GOLU,M IND 8163,3.16%
rptDetailedResults - 38 of  95,145,""


Madh,ya Pradesh,""
ELECTORS : 491606 VOTERS  : 280267,POLL PERCENTAGE  : 57.01%  VALID VOTES ,: 258552
Constituency  : 36 . JHABUA (ST),"",""
1 . BHAGIRATH BHANWAR,M SSP 100036,55.05%
2 . SUR SINGH,M INC 73443,40.41%
3 . JAMNA DEVI,M IND 8255,4.54%
ELECTORS : 498047 VOTERS  : 196183,POLL PERCENTAGE  : 39.39%  VALID VOTES ,: 181734
Constituency  : 37 . MANDSAUR,"",""
1 . LAXMINARAYAN PANDEY,M BJS 149147,49.44%
2 . BALKAVI BAIRAGI (NANDRAMDAS),M INC 141544,46.92%
3 . TARACHAND PATEL,M IND 5825,1.93%
4 . SAWARKAR SHANTARAM,M HMS 5144,1.71%
ELECTORS : 524764 VOTERS  : 316436,POLL PERCENTAGE  : 60.30%  VALID VOTES ,: 301660
Ma,harashtra,""
Constituency  : 1 . RAJAPUR,"",""
1 . MADHU DANDAVATE,M PSP 98747,45.96%
2 . SHIWARAM SAWANI KHEM SAWANA BH,ONSALE M INC 95553,44.47%
3 . SHARADA MUKERJEE,M NCO 13565,6.31%
4 . PATEL PURUSHOTTAM SOMBHAI,M IND 6999,3.26%
ELECTORS : 399365 VOTERS  : 225608,POLL PERCENTAGE  : 56.49%  VALID VOTES ,: 214864
Constituency  : 2 . RATNAGIRI,"",""
1 . SHANTARAM LAXUMAN PEJE,M INC 167740,62.60%
2 . CHANRAKANT KASHINATH PARULEKAR,M BJS 79502,29.67%
3 . ANIL RAGHUNATH BIRJE,M SHS 20729,7.74%
ELECTORS : 474731 VOTERS  : 284476,POLL PERCENTAGE  : 59.92%  VALID VOTES ,: 267971
Constituency  : 3 . KOLABA,"",""
1 . SAWANT SHANKAR BABAJI,M INC 128082,44.04%
2 . DATTA PATIL,M PWP 81883,28.16%
3 . TUKARAM AMBAJI PATIL,M IND 72942,25.08%
4 . KASHINATH DATTATRAYA KUNTE,M BKD 7893,2.71%
ELECTORS : 507724 VOTERS  : 308606,POLL PERCENTAGE  : 60.78%  VALID VOTES ,: 290800
Constituency  : 4 . BOMBAY SOUTH,"",""
1 . KAILAS NARAIN NARULA SHIVNARAIN,M INC 138408,47.10%
2 . TATA NAVAL HORMASJI,M IND 118659,40.38%
3 . FERNANDIS GEORGE JOHN,M SSP 30377,10.34%
4 . M. S. BRIGHT,M RPK 1607,0.55%
5 . I. S. JOHAR,M IND 1074,0.37%
6 . K. R. BENGERI,M IND 695,0.24%
7 . K. T. MIRCHANDANI,M IND 581,0.20%
8 . S. R. NAIK,M PBI 442,0.15%
9 . J. M. PATNI,M IND 420,0.14%
rptDetailedResults - 39 of  95,146,""


Ma,harashtra,""
10 . B. M. NAVLAKHA,M IND 325,0.11%
11 . L .G. THATTE,M IND 318,0.11%
12 . A. K. CHAWLA,M IND 315,0.11%
13 . R. N. MEHTA,M IND 201,0.07%
14 . A. R. DUBE,M IND 183,0.06%
15 . H. R. PARDIWALA,M IND 155,0.05%
16 . J. K. SHAH,M IND 90,0.03%
ELECTORS : 473507 VOTERS  : 297698,POLL PERCENTAGE  : 62.87%  VALID VOTES ,: 293850
Constituency  : 5 . BOMBAY CENTRAL SOU,TH,""
1 . KADER ABDUL SALEDBNOY,M INC 164199,49.25%
2 . SHANKAR DATTATRAY PRADHAN,M SHS 74206,22.26%
3 . GULABRAO BHAURAO GANACHARYA,M CPI 55368,16.61%
4 . VAMANRAO GANPATRAO PARAB,M BJS 33271,9.98%
5 . RAM AURANGABADKAR,M RPK 3789,1.14%
6 . BHOGILAL NAVINCHANDRA ZAVERI,M IND 1692,0.51%
7 . SHAMIM AHMED SHAIKH,M IND 843,0.25%
ELECTORS : 537390 VOTERS  : 338356,POLL PERCENTAGE  : 62.96%  VALID VOTES ,: 333368
Constituency  : 6 . BOMBAY CENTRAL,"",""
1 . R. D. BHANDARE,M INC 216114,61.35%
2 . MANOHAR JOSHI,M SHS 116572,33.09%
3 . B. C. KAMBLE,M IND 15144,4.30%
4 . GANGARAM DASHARATH GHOKSHE,M RPK 2744,0.78%
5 . RAMASWAMY KAMALA,M IND 922,0.26%
6 . YESHWANT TRIMBAK PRADHAN,M IND 788,0.22%
ELECTORS : 550555 VOTERS  : 357338,POLL PERCENTAGE  : 64.91%  VALID VOTES ,: 352284
Constituency  : 7 . BOMBAY NORTH WEST,"",""
1 . HARI RAMACHANDRA GOKHALE,M INC 267164,59.83%
2 . SHANTI PATEL,M NCO 162271,36.34%
3 . S. S. WAGLE,M IND 12170,2.73%
4 . SHANKAR DNYANU KARANDE,M IND 1447,0.32%
5 . P. L. LOKHANDE,M RPK 1274,0.29%
6 . PHIROZE RUSTOMJI DARUVALLA,M IND 896,0.20%
7 . GURBAX GODSON GOPE,M IND 804,0.18%
8 . BALAKRISHNA BHASKAR PARANJAPE,M IND 490,0.11%
ELECTORS : 744376 VOTERS  : 453040,POLL PERCENTAGE  : 60.86%  VALID VOTES ,: 446516
Constituency  : 8 . BOMBAY NORTH EAST,"",""
1 . RAJARAM GOPAL KULKARNI ALIAS RAJA,M INC 283792,54.43%
2 . MUKUNDRAO SUNDARRAO AGASKAR,M BJS 108513,20.81%
3 . K. M. CARIAPPA,M IND 90110,17.28%
4 . MANOHAR GOPINATH KOTWAL,M PSP 11546,2.21%
5 . YESHVANT BHIMRAO AMBEDKAR,M RPK 11347,2.18%
6 . SAMANT DATTA,M IND 10790,2.07%
rptDetailedResults - 40 of  95,147,""


Ma,harashtra,""
7 . MANHARLAL VANECHAND SANGHAVI,M IND 1790,0.34%
8 . SARASWATI HASSASING BHUTANI,M IND 1111,0.21%
9 . HARISING NARAYANJI SODA,M IND 776,0.15%
10 . S. MAMIBHAI DOSHI,M IND 615,0.12%
11 . SHIVNARAYAN RAMJI,M IND 575,0.11%
12 . PURUSHOTTAM RAMCHANDRA SATHE,M IND 467,0.09%
ELECTORS : 858986 VOTERS  : 530817,POLL PERCENTAGE  : 61.80%  VALID VOTES ,: 521432
Constituency  : 9 . BHIWANDI,"",""
1 . SHRIKRISHNA VAIJANATH DHAMANKAR,M INC 163684,49.06%
2 . RAM JETHMALANI,M IND 97203,29.13%
3 . DHULAP KRISHNARAO NARAYAN,M PWP 72767,21.81%
ELECTORS : 579891 VOTERS  : 347627,POLL PERCENTAGE  : 59.95%  VALID VOTES ,: 333654
Constituency  : 10 . DAHANU (ST),"",""
1 . LAXMAN KARADYA DUMADA,M INC 128228,56.86%
2 . LAHANU SHIDAWA KOM,M CPM 34628,15.35%
3 . KALURAM KAKADYA DHODADE,M PSP 34399,15.25%
4 . SHANKAR REVAJI BHOYE,M BJS 28273,12.54%
ELECTORS : 464763 VOTERS  : 240453,POLL PERCENTAGE  : 51.74%  VALID VOTES ,: 225528
Constituency  : 11 . NASIK,"",""
1 . BHANUDAS RAMCHANDRA KAVDE,M INC 208898,74.15%
2 . DHAIRYASHILRAO YASHWANTRAO PAW,AR M BKD 63157,22.42%
3 . MANEKLAL AMOLAKCHAND BHATEWA,RA M IND 5357,1.90%
4 . YADAV NARAYAN JADHAV,M IND 2949,1.05%
5 . SOMNATH MURLIDHAR MANIYAR,M IND 1375,0.49%
ELECTORS : 504050 VOTERS  : 289071,POLL PERCENTAGE  : 57.35%  VALID VOTES ,: 281736
Constituency  : 12 . MALEGAON (ST),"",""
1 . ZAMRU MANGLU KAHANDOLE,M INC 204538,75.19%
2 . ARJUN TULSHIRAM PAWAR,M BKD 56459,20.75%
3 . KHAMBAYAT ABAJI RAGHO,M IND 6991,2.57%
4 . DAULAT TATHU SHINDE,M IND 4040,1.49%
ELECTORS : 502086 VOTERS  : 280612,POLL PERCENTAGE  : 55.89%  VALID VOTES ,: 272028
Constituency  : 13 . NANDURBAR (ST),"",""
1 . TUKARAM HURAJI GAVIT,M INC 157728,65.70%
2 . MADHAV BANDU MORE,M BJS 65694,27.36%
3 . KUMAR SHIVAJI THAKARE,M CPI 16668,6.94%
ELECTORS : 501575 VOTERS  : 252935,POLL PERCENTAGE  : 50.43%  VALID VOTES ,: 240090
Constituency  : 14 . DHULIA,"",""
1 . CHUDAMAN ANANDA PATIL,M INC 204461,71.34%
2 . SONUSINGH DHANSING PATIL,M NCO 71748,25.03%
3 . DEVIDAS SITARAM SHARDUL,M SHS 6503,2.27%
4 . ASHOK  BAPURAO YADAV,M RPK 3882,1.35%
rptDetailedResults - 41 of  95,148,""


Ma,harashtra,""
ELECTORS : 518605 VOTERS  : 298910,POLL PERCENTAGE  : 57.64%  VALID VOTES ,: 286594
Constituency  : 15 . JALGAON,"",""
1 . KRISHNARAO MADHAVRAO PATIL,M INC 189304,62.71%
2 . GAJANANRAO RAGHUNATHRAO GARUD,M PSP 61335,20.32%
3 . ONKAR NARAYAN WAGH,M SSP 37202,12.32%
4 . KAZI AMTUL LATIF BEGUM ZAFAR ALI,M IND 7175,2.38%
5 . HARISH SHAMLAL MILWANI,M IND 4847,1.61%
6 . HEMANT SHANKAR KALE,M IND 2000,0.66%
ELECTORS : 529930 VOTERS  : 312260,POLL PERCENTAGE  : 58.92%  VALID VOTES ,: 301863
Constituency  : 16 . BULDANA,"",""
1 . YADAV SHIVRAM MAHAJAN,M INC 206180,66.91%
2 . UTTAMRAO LAXMAN PATIL,M BJS 92457,30.01%
3 . DEORAM DIGAMBAR CHAUDHARI,M PWP 4965,1.61%
4 . GANPAT MOTIRAM DHIVRE,M IND 4525,1.47%
ELECTORS : 490284 VOTERS  : 318398,POLL PERCENTAGE  : 64.94%  VALID VOTES ,: 308127
Constituency  : 17 . KHAMGAON (SC),"",""
1 . ARJUN SHRIPAT KASTURE,M INC 228216,80.65%
2 . DAGADU ZANGOJI PALASPAGAR,M RPK 47371,16.74%
3 . BINDARAM RAMBHAU KHIRADKAR,M IND 7388,2.61%
ELECTORS : 507976 VOTERS  : 294987,POLL PERCENTAGE  : 58.07%  VALID VOTES ,: 282975
Constituency  : 18 . AKOLA,"",""
1 . K. M. ASGAR HUSSAIN SARDARKHAN,M INC 255162,70.01%
2 . MOTIRAM UDEBHAN LAHANE,M BJS 88713,24.34%
3 . DEVIDAS MAROTI KARALE,M PWP 12782,3.51%
4 . SOHANI BAPUSAHEB,M IND 4467,1.23%
5 . KU. VIDYA KASTURIBAI JAIN,M PBI 3364,0.92%
ELECTORS : 540873 VOTERS  : 378199,POLL PERCENTAGE  : 69.92%  VALID VOTES ,: 364488
Constituency  : 19 . AMRAVATI,"",""
1 . KRISHNA GULAB DESHMUKH,M INC 271002,77.61%
2 . SUKHADEO FAGOJI TIDKE,M RPK 55098,15.78%
3 . SUDAM DESHMUKH ALIAS WAMAN DAT,TATRAY M CPI 21743,6.23%
4 . YESHWANT BHAGWANT BADUKLE,M IND 1347,0.39%
ELECTORS : 539897 VOTERS  : 360442,POLL PERCENTAGE  : 66.76%  VALID VOTES ,: 349190
Constituency  : 20 . RAMTEK,"",""
1 . AMRUT GANPAT SONAR,M INC 280054,83.02%
2 . ANANDRAO JAIRAM KALAMKAR,M FBL 48312,14.32%
3 . HASRAM INDRARAJ CHANDANSING,M IND 4174,1.24%
4 . SHAMRAO PAMAJI WANJARKAR,M IND 3782,1.12%
5 . KAWDU VITHALRAO UMRE,M IND 1029,0.31%
ELECTORS : 527016 VOTERS  : 348770,POLL PERCENTAGE  : 66.18%  VALID VOTES ,: 337351
rptDetailedResults - 42 of  95,149,""


Ma,harashtra,""
Constituency  : 21 . NAGPUR,"",""
1 . JAMBUWANTRAO BAPURAO BHOTE,M FBL 125552,37.09%
2 . RIKHABCHAND KALYANMAL SHARMA,M INC 123496,36.48%
3 . KATTI DATTATRAYA APPA,M RPK 55053,16.26%
4 . A. B.  BARDHAN,M CPI 33739,9.97%
5 . SK. WAHAB SK. CHHOTU,M IND 651,0.19%
ELECTORS : 621689 VOTERS  : 346092,POLL PERCENTAGE  : 55.67%  VALID VOTES ,: 338491
Constituency  : 22 . BHANDARA,"",""
1 . VISHMBHARDAS JWALAPRASADJI DUBE,M INC 244946,76.58%
2 . RANJITRAM ASHOK MEHTA,M NCO 53998,16.88%
3 . LAXMAN VITTHALRAO GEDAM,M IND 8449,2.64%
4 . LAXMAN MAROTI GHARDE,M IND 2567,0.80%
5 . BHIORAM HARISHCHANDRA SALAM,M IND 2216,0.69%
6 . SURYABHAN SHRIRAM UKE,M IND 1981,0.62%
7 . HANUMANDAS BHARTI HARIRAM AGRA,WAL M IND 1901,0.59%
8 . ZINGRU  NATHUJI CHOUDHRI,M IND 1514,0.47%
9 . DHARMSHEEL U. CHANIMAJI BHIKSHU,M IND 1193,0.37%
10 . MESHRAM MANIKRAO SITARAM,M IND 1112,0.35%
ELECTORS : 546280 VOTERS  : 330548,POLL PERCENTAGE  : 60.51%  VALID VOTES ,: 319877
Constituency  : 23 . CHIMUR,"",""
1 . KRISHNARAO DAGOJI THAKUR,M INC 233928,68.53%
2 . HANSRAJ GANAPATRAO GAJBHIYE,M RPK 77662,22.75%
3 . NARAYANSINGH SAMPATSINGH UIKE,M SSP 15782,4.62%
4 . RAGHUNATH HARI BRAMHANKAR,M IND 10024,2.94%
5 . DAMODHAR LAXMAN KALE,M IND 2421,0.71%
6 . PARSHURAM SHRIRAM DHABEKAR,M IND 1534,0.45%
ELECTORS : 534997 VOTERS  : 357087,POLL PERCENTAGE  : 66.75%  VALID VOTES ,: 341351
Constituency  : 24 . CHANDA,"",""
1 . ABDUL SHAFI,M INC 161707,49.72%
2 . ATRAM RAJE VISHWESHWARRAO DHAR,MARAO M IND 149423,45.94%
3 . VITHALRAO LAXMANRAO DEOTALE,M PSP 8230,2.53%
4 . GANPATRAO GOVINDRAO AMRUTKAR,M CPI 3294,1.01%
5 . SITARAM HARIDAS SELMEK,M IND 2569,0.79%
ELECTORS : 520311 VOTERS  : 343096,POLL PERCENTAGE  : 65.94%  VALID VOTES ,: 325223
Constituency  : 25 . WARDHA,"",""
1 . JAGJIWANRAO GANPATRAO KADAM,M INC 300645,75.73%
2 . RAMCHANDRA MAROTRAO GHANGARE,M IND 51128,12.88%
3 . KAMALNAYAN JAMNALAL BAJAJ,M NCO 33243,8.37%
4 . BALKRISHNA RAMCHANDRARAO WASN,IK M IND 2999,0.76%
5 . VASANTRAO KRISHNARAO GULHANE,M PBI 2141,0.54%
6 . DHARMARAJ DAMODHAR TELANG,M IND 2083,0.52%
7 . GHANSHAM RAJERAMJI BHAGAT,M IND 2050,0.52%
rptDetailedResults - 43 of  95,150,""


Ma,harashtra,""
8 . NILKANTH VISHWANATH LAD,M IND 1806,0.45%
9 . MESHRAM TULSIRAM BAKARAM,M IND 902,0.23%
ELECTORS : 549480 VOTERS  : 408014,POLL PERCENTAGE  : 74.25%  VALID VOTES ,: 396997
Constituency  : 26 . YEOTMAL,"",""
1 . SADASHIORAO BAPUJI THAKRE,M INC 205086,53.90%
2 . JAMBUWANTRAO BAPURAOJI DHOTE,M FBL 170048,44.69%
3 . M. KHURSHIDBHAI,M CPI 2447,0.64%
4 . JAINARAYAN BHATRAO AHIR,M PSP 1977,0.52%
5 . AMJADALI UMRAOALI,M IND 930,0.24%
ELECTORS : 506705 VOTERS  : 392805,POLL PERCENTAGE  : 77.52%  VALID VOTES ,: 380488
Constituency  : 27 . NANDED,"",""
1 . VENKATRAO BABARAO TARODEKAR,M INC 215848,64.44%
