ANDHRA PRADESH,"","","","",""
14 . ADV B K RAJAGOPAL,M 47,GEN IND,1555,3,1558
12 . BABINGTON,M 54,GEN IND,1349,1,1350
6 . CHERIAN V T,M 41,GEN IND,1122,0,1122
10 . FRANCIS ALBERT,M 38,GEN IND,873,0,873
9 . ADV V PRATAP SINGH,M 45,GEN IND,617,0,617
11 . T C BALAKRISHNAN NAIR,M 70,GEN IND,532,2,534
7 . ADV I JUSTUS NADAR,M 60,GEN IND,382,0,382
8 . NOUSHAD,M 42,GEN IND,324,0,324
"",TOTAL:,"",760622,3207,763829


MADHYA PRADESH,"","","","",""
Constituency  : 1 . MORENA (SC),"","","","",""
1 . ASHOK CHHAVIRAM ARGAL,M 34,SC BJP,260939,398,261337
3 . BARELAL JATAV,M 48,SC INC,113919,98,114017
2 . DR. PRITAM PRASAD CHAUDHARY,M 52,SC BSP,86074,63,86137
5 . DR. K. L. RAY ( KISHANLAL),M 61,SC SMSP,9718,5,9723
4 . SHANKAR LAL MOURYA,M 52,SC SP,5606,0,5606
11 . RAM DAYAL KORI,M 43,SC IND,3875,5,3880
10 . RAJESH JATAV,M 36,SC IND,1723,0,1723
9 . DR. RAMESH CHANDRA ARGAL,M 38,SC IND,1643,1,1644
7 . HAKIM NAGAR,M 44,SC LJNSP,1327,2,1329
"6 . SHANKAR SINGH "" SAKHAWAR""",M 33,SC JD(S),1143,0,1143
8 . AJAY KUMAR,M 29,SC IND,904,0,904
"",TOTAL:,"",486871,572,487443
Constituency  : 2 . BHIND,"","","","",""
2 . DR. RAMLAKHAN SINGH,M 52,GEN BJP,234542,170,234712
4 . SATYADEV KATARE,M 47,GEN INC,227629,137,227766
6 . PHOOLSINGH BARAIYA,M 42,SC SMSP,59663,16,59679
3 . RAMSINGH DHAKRE,M 66,GEN BSP,43805,17,43822
1 . NARENDRA SINGH BHADORIA ( DADDY),M 68,GEN SP,17941,2,17943
15 . LT. COLONEL ( RETIRED) SHIVNATH SINGH,M 60,GEN IND,4286,1,4287
7 . SHAMBHOODAYAL BAGHEL ADVOCATE,M 54,GEN LSWP,4262,2,4264
5 . ASHOK KUMAR JATAV,M 30,SC NLP,3183,0,3183
14 . SHANTOSH SINGH,M 40,GEN IND,2482,0,2482
13 . DR. RAMKUMAR TRIPATHI ( SEETI),M 28,GEN IND,1830,0,1830
12 . MANOJ SINGH,M 29,GEN IND,1679,0,1679
11 . PRADEEP,M 28,GEN IND,1561,0,1561
8 . CHAUDHARI ARUN KUMAR,M 28,GEN IND,1149,0,1149
10 . NARENDRA SINGH,M 30,GEN IND,1102,0,1102
"9 . ASHOK "" SHARMA""",M 39,GEN IND,899,0,899
"",TOTAL:,"",606013,345,606358
Constituency  : 3 . GWALIOR,"","","","",""
4 . RAMSEVAK SINGH ( BABUJI),M 52,GEN INC,246419,48,246467
2 . JAIBHAN SINGH PAWAIYA,M 46,GEN BJP,210469,134,210603
6 . SUKHLAL KUSHWAH,M 40,GEN RSMD,40636,3,40639
3 . MADAN KUSHWAH,M 33,GEN BSP,30397,8,30405
1 . KHYALIRAM BAGHEL,M 50,GEN SP,18624,1,18625
10 . RAM AUTAR,M 39,GEN IND,6236,0,6236
5 . PD. KAILASH NARAYAN SHARMA,M 54,GEN ABHM,3786,0,3786
8 . PREMVATI KUSHWAH,F 29,GEN IND,3561,0,3561
9 . BALDEV PRASAD CHAKKIWALE,M 57,SC IND,2245,0,2245
7 . ANAND DIXIT,M 66,GEN IND,2124,1,2125
"",TOTAL:,"",564497,195,564692


MADHYA PRADESH,"","","","",""
Constituency  : 4 . GUNA,"","","","",""
2 . JYOTIRADITYA MADHAVRAO SCINDIA,M 32,GEN INC,333800,154,333954
4 . HARIVALLABH SHUKLA,M 57,GEN BJP,247319,275,247594
3 . RAMVILAS KIRAR,M 31,GEN BSP,26367,13,26380
1 . USHA YADAV,F 32,GEN SP,21288,3,21291
11 . LAXMANSINGH DHAKAD SUJWAYAWALE,M 41,GEN IND,12554,0,12554
10 . RAJEEV GUPTA,M 38,GEN IND,5937,0,5937
5 . HARBANSINGH KOLI,M 35,SC RLD,5795,0,5795
8 . JADO ADIWASI,M 50,ST IND,5168,0,5168
9 . MAHESH KUMAR ( M. K.) BUDDA,M 31,GEN IND,4239,0,4239
7 . CHARANDAS JATAV,M 39,SC IND,3083,0,3083
6 . OMPRAKASH ( O P BHAIYA),M 46,GEN IND,2398,0,2398
"",TOTAL:,"",667948,445,668393
Constituency  : 5 . SAGAR (SC),"","","","",""
4 . VIRENDRA KUMAR,M 50,SC BJP,290818,156,290974
1 . UTTAM KHATIK,M 55,SC INC,142954,29,142983
2 . NARESH AHIRWAR,M 30,SC BSP,17142,8,17150
8 . POORAN,M 33,SC IND,7592,0,7592
5 . NATHURAM AHIRWAR,M 43,SC AD,6512,1,6513
7 . VIJAY SHANKAR GOWA,M 40,SC GGP,6348,3,6351
3 . PARVATI AHIRWAR,F 48,SC SP,5201,0,5201
6 . RAMNARAYAN CHOUDHRY,M 43,SC SSJP,2679,0,2679
"",TOTAL:,"",479246,197,479443
Constituency  : 6 . KHAJURAHO,"","","","",""
"3 . DR. RAMKRISHNA KUSHMARIYA "" BABA JEE """,M 61,GEN BJP,332069,389,332458
"4 . SATYAVRAT CHATURVEDI "" VINOD BHAIYA """,M 54,GEN INC,220507,170,220677
1 . ASHOK VIR VIKRAM SINGH ( BHAIYA RAJA ),M 51,GEN SP,117607,32,117639
2 . AD. BRIJMOHAN KUSHWAHA,M 43,GEN BSP,39176,18,39194
11 . VINOD,M 42,GEN IND,22510,1,22511
8 . PATEL RAMESHWAR,M 27,GEN IND,10692,0,10692
5 . KASHIRAM,M 27,GEN IND,7332,0,7332
9 . RAMKISHORE KUSHWAH,M 40,GEN IND,7257,2,7259
10 . RAMPRASAD,M 42,SC IND,6401,0,6401
7 . DASAI ( DASAIYA ),M 54,GEN IND,4707,0,4707
6 . KUSHWAHA KARAN,M 42,GEN IND,3572,0,3572
"",TOTAL:,"",771830,612,772442


MADHYA PRADESH,"","","","",""
Constituency  : 7 . DAMOH,"","","","",""
2 . CHANDRABHAN BHAIYA,M 47,GEN BJP,271734,135,271869
3 . TILAK SINGH LODHI,M 40,GEN INC,177246,28,177274
5 . KUNVAR VIJAY BAHADUR SINGH BUNDELA,M 43,GEN SP,40235,6,40241
4 . RAMKISHORE YADAV,M 40,GEN BSP,37138,9,37147
1 . ANIL TIWARI,M 29,GEN CPI,26116,0,26116
9 . MAKUNDIRAM KUSHWAHA,M 41,GEN IND,14229,1,14230
6 . DASHRATH SINGH LODHI,M 58,GEN GGP,13116,1,13117
8 . DEO RAJ AHIRWAR,M 28,SC IND,6868,0,6868
7 . ASHOK BHARTI SUMAN,M 33,SC IND,4356,0,4356
"",TOTAL:,"",591038,180,591218
Constituency  : 8 . SATNA,"","","","",""
1 . GANESH SINGH,M 42,GEN BJP,239117,589,239706
"4 . RAJENDRA KUMAR SINGH "" DADA BHAI""",M 53,GEN INC,155955,161,156116
2 . KU. NARENDRA SINGH,M 30,GEN BSP,78644,43,78687
3 . NARAYAN TRIPATHI,M 42,GEN SP,50778,63,50841
5 . JUG LAL KOL,M 41,ST RSMD,47069,15,47084
13 . SUNIL,M 27,GEN IND,17957,0,17957
12 . VANSH GOPAL,M 66,GEN IND,4986,0,4986
11 . RAMROOP PATEL,M 37,GEN IND,3223,3,3226
10 . RAMESH PRASAD,M 60,GEN IND,3118,0,3118
9 . BED PRAKASH PANDEY,M 30,GEN IND,2620,0,2620
6 . RAVENDRA PRATAP,M 26,GEN AD,2618,1,2619
8 . MOHD. KHALIL,M 42,GEN IND,2170,0,2170
7 . ASHOK KUMAR PANDEY,M 31,GEN IND,1472,0,1472
"",TOTAL:,"",609727,875,610602
Constituency  : 9 . REWA,"","","","",""
2 . CHANDRAMANI TRIPATHI,M 56,GEN BJP,231732,289,232021
3 . PRADEEP KUMAR PATEL,M 31,GEN BSP,187208,61,187269
4 . SUNDAR LAL TIWARI,M 47,GEN INC,145786,121,145907
1 . INDRABHAN YADAV,M 39,GEN SP,17921,0,17921
12 . DR. RAMSAKHA VERMA,M 29,SC IND,10537,0,10537
7 . SHIVNARAYAN KOL,M 32,ST AD,7429,1,7430
6 . VIMALA SONDHIYA,F 48,GEN LJNSP,7051,2,7053
11 . ENGINEER MEWALAL SAKET,M 32,SC IND,6219,0,6219
5 . K. P. GUPTA,M 56,GEN JD(S),5930,1,5931
10 . ISHWARDEEN KORI,M 42,SC IND,4547,0,4547
9 . HARISH KUMAR TIWARI,M 39,GEN GGP,3422,0,3422
8 . MD. SIDDIQUE ANSARI,M 45,GEN SAP,2490,0,2490
"",TOTAL:,"",630272,475,630747


MADHYA PRADESH,"","","","",""
Constituency  : 10 . SIDHI (ST),"","","","",""
1 . CHANDRAPRATAP SINGH,M 45,ST BJP,210074,124,210198
2 . TILAKRAJ SINGH,M 38,ST INC,160589,44,160633
3 . PATIRAJ,M 57,ST SP,32918,4,32922
4 . DR. HARIKRISHNA PRASAD PANIKA,M 34,ST BSP,17534,5,17539
8 . GURUPRASAD,M 57,ST IND,13543,0,13543
6 . DALPRATAP SINGH,M 77,ST GGP,9998,0,9998
7 . KHOOBCHAND MAJHI,M 25,ST IND,7633,0,7633
5 . KALICHARAN,M 59,ST SVSP,4743,0,4743
"",TOTAL:,"",457032,177,457209
Constituency  : 11 . SHAHDOL (ST),"","","","",""
2 . DALPAT SINGH PARASTE,M 53,ST BJP,209876,158,210034
5 . RAJESH NANDANI SINGH,F 44,ST INC,180638,47,180685
6 . RAMLAL,M 28,ST BSP,25762,2,25764
8 . THANESHWAR SINGH DHURVE,M 32,ST GGP,24220,7,24227
1 . CHHOTELAL SINGH,M 47,ST SP,18850,2,18852
4 . BHUPAL DAS KULDEEP,M 36,ST CPI,17346,0,17346
9 . MANSINGH SEMALIYA,M 38,ST AD,16869,0,16869
3 . BUDDHSEN SINGH,M 45,ST CPM,9936,0,9936
7 . ANAND PRATAP SINGH,M 32,ST LJNSP,5627,0,5627
"",TOTAL:,"",509124,216,509340
Constituency  : 12 . BALAGHAT,"","","","",""
3 . GAURI SHANKAR CHATURBHUJ BISEN,M 52,GEN BJP,193719,263,193982
5 . KANKAR MUNJARE,M 47,GEN JP,105853,40,105893
8 . HIRASAN UIKEY,F 40,ST GGP,97147,50,97197
4 . PUSHPA BISEN,F 45,GEN INC,85104,38,85142
1 . UDAYSINGH PANCHESHWAR,M 53,GEN BSP,72332,59,72391
10 . DR. BHIKKHOO R. D. K. PRAGYASHEEL,M 72,SC IND,16486,0,16486
2 . KISHOR SAMRITE,M 38,GEN SP,15514,2,15516
6 . GOVARDHAN S/O KUNWARLAL MOHARE,M 40,GEN RLD,8903,2,8905
7 . SIDDHARTH GAJBHIYE ( ADHIVAKTA ),M 27,SC RPI,7416,2,7418
9 . DHANESHAWAR LILHARE,M 35,GEN IND,6391,0,6391
"",TOTAL:,"",608865,456,609321
Constituency  : 13 . MANDLA (ST),"","","","",""
2 . FAGGAN SINGH KULASTE,M 42,ST BJP,238010,63,238073
5 . HEERA SINGH MARKAM,M 70,ST GGP,173159,17,173176
4 . SAVITRI DHUMKETI,F 40,ST INC,99887,11,99898
1 . INDER SINGH UIKEY,M 42,ST BSP,22708,0,22708
9 . SHAMBHU LAL MARAVI,M 48,ST IND,21239,0,21239
8 . BARATI LAL MASRAM,M 33,ST IND,10677,0,10677
3 . MANOJ GOTHIYA,M 35,ST SP,9467,0,9467
6 . KISHAN LAL KARYAM,M 53,ST IND,6692,0,6692
7 . CHAMBAL SINGH MARAVI,M 52,ST IND,6339,0,6339
"",TOTAL:,"",588178,91,588269


MADHYA PRADESH,"","","","",""
Constituency  : 14 . JABALPUR,"","","","",""
2 . RAKESH SINGH,M 42,GEN BJP,311563,83,311646
4 . VISHWANATH DUBEY,M 64,GEN INC,212097,18,212115
1 . BRAJ KISHORE KEWAT  ( MANJHI),M 35,GEN BSP,16943,3,16946
14 . SWAMI SURESH VERMA,M 45,GEN IND,6857,0,6857
3 . RAJESH  DIXIT,M 47,GEN SP,5528,0,5528
13 . SHAIL BHARTI,F 60,GEN IND,4595,0,4595
5 . AD. SUNIL SHUKLA,M 43,GEN GGP,3682,1,3683
11 . BHAI RAKESH ( PRAMUKH DHAI AKSHAR)  ,M 33,SC IND,2858,0,2858
SONKAR,"","","","",""
12 . RIYAZ KHAN,M 35,GEN IND,2718,0,2718
10 . ADVOCATE PREM PRAKASH AMBEDKAR,M 63,SC IND,1324,0,1324
8 . GURUCHARAN SINGH BEDI ( TEETU BHAI ),M 45,GEN IND,1073,0,1073
9 . PRAVEEN,M 31,GEN IND,864,0,864
6 . PT. SURAJ PRASAD MISHR ( RTD. SHI.),M 71,GEN SVSP,640,0,640
7 . ARVIND  MAHOBIYA,M 28,GEN IND,548,0,548
"",TOTAL:,"",571290,105,571395
Constituency  : 15 . SEONI,"","","","",""
3 . NEETA PATERIYA,F 41,GEN BJP,267608,587,268195
1 . KALYANI PANDEY,F 44,GEN INC,173259,135,173394
6 . RAJESHWARI UIKEY,F 36,ST GGP,102958,73,103031
2 . DR. L. K. DESHBHARTAR,M 54,SC BSP,15811,9,15820
9 . DEVENDRA DAHERIYA ADVOCATE,M 30,SC IND,14615,1,14616
"8 . AHMAD SHAEED QURESHI  "" ADVOCATE """,M 50,GEN IND,7497,2,7499
7 . HARI PRASAD SANODIYA,M 34,GEN RLD,6623,0,6623
4 . SAWITRI RAO,F 37,GEN SP,6305,0,6305
5 . GANPAT JHARIYA,M 25,SC RPI(A),4069,1,4070
"",TOTAL:,"",598745,808,599553


MADHYA PRADESH,"","","","",""
Constituency  : 16 . CHHINDWARA,"","","","",""
1 . KAMALNATH,M 57,GEN INC,307819,744,308563
4 . PRAHLAD SINGH PATEL,M 44,GEN BJP,243642,1213,244855
6 . MAN MOHAN SHAH BATTI,M 41,ST GGP,85117,213,85330
16 . DHANRAJ,M 32,SC IND,23403,0,23403
27 . SUNIL YUVNATI,M 25,ST IND,9234,0,9234
17 . NARESH IVANATI,M 28,ST IND,8812,0,8812
26 . SACHIN SADSHIV,M 27,GEN IND,8268,0,8268
3 . DALCHAND PAL,M 40,GEN BSP,7098,19,7117
13 . DINESH SAHU,M 33,GEN IND,7087,1,7088
2 . JAYDEEP ALIAS DEEPA YADAV,F 38,GEN SP,6422,0,6422
15 . DWARKA PRASAD PAHADE,M 29,SC IND,5498,0,5498
14 . DILIP RAMRAO THAKRE,M 48,GEN IND,5263,2,5265
5 . AMART LAL RAGHUWAR,M 68,GEN SVSP,5136,2,5138
12 . JAGADESH KAOYALARE,M 50,SC IND,3974,0,3974
20 . MUKESH WADIWA,M 28,ST IND,3177,0,3177
10 . GORU PRASAD DHURVE,M 32,ST IND,2864,0,2864
11 . GANGARAM,M 35,SC IND,2376,0,2376
7 . LAXMI WASNIK,F 40,SC RPI(A),2352,4,2356
24 . LAXMIPRASAD BANSKAR,M 26,SC IND,2253,0,2253
25 . SHALIGRAM SIDAM,M 63,ST IND,2232,0,2232
18 . BIRESH MARASCOLA,M 29,ST IND,1600,0,1600
9 . KRISHNA KANOJE,M 29,SC IND,1557,0,1557
19 . BHARAT LAL DEHARIYA,M 75,SC IND,1552,0,1552
8 . AADIL KHAN,M 28,GEN IND,1498,0,1498
23 . RAM KUMAR PANDRAM,M 47,ST IND,1483,0,1483
22 . RAMKISHAN PAL,M 58,GEN IND,1387,0,1387
"21 . RAJENDRA ZHOD "" BABLU """,M 35,SC IND,1335,0,1335
"",TOTAL:,"",752439,2198,754637
Constituency  : 17 . BETUL,"","","","",""
1 . KHANDELWAL VIJAY KUMAR (MUNNI BHAIA),M 68,GEN BJP,287710,297,288007
3 . RAJENDRA JAISWAL,M 52,GEN INC,130428,39,130467
4 . DR. SUNILAM,M 42,GEN SP,74368,23,74391
8 . GUNTA LOKHANDE,F 37,SC IND,15648,1,15649
2 . BINDIYA DASHRYAMKAR,F 30,ST BSP,13909,13,13922
5 . MEERA UIKEY,F 34,ST GGP,11360,8,11368
6 . SHAMIM MODI,F 41,GEN SWJP,9428,0,9428
7 . ASHOK SAHU ( MAHARAJ),M 36,GEN IND,4470,0,4470
"",TOTAL:,"",547321,381,547702


MADHYA PRADESH,"","","","",""
Constituency  : 18 . HOSHANGABAD,"","","","",""
4 . SARTAJ SINGH,M 62,GEN BJP,354166,493,354659
1 . OMPRAKASH HAJARILAL RAGHUVANSHI ,M 48,GEN INC,218149,101,218250
BANAPURA,"","","","",""
"9 . OMPRAKASH RADHESHYAM RAGHUVANSHI, ",M 39,GEN IND,14847,1,14848
BANKABEDI,"","","","",""
3 . RAJENDRA RAGHUVANSHI,M 35,GEN BSP,11744,9,11753
6 . BRAJLAL DHURVE,M 59,ST GGP,8574,2,8576
8 . BHAI SUNIL,M 44,GEN SWJP,8289,0,8289
5 . PREMSHANKAR PATEL ( CHHOTE BHAIYA),M 33,GEN LJNSP,7351,0,7351
2 . PADMINI YADAV MADHUSUDANSINGH ,F 42,GEN SP,7100,1,7101
YADAV,"","","","",""
7 . ER. LALIT GAUR,M 30,GEN AD,3516,0,3516
"",TOTAL:,"",633736,607,634343
Constituency  : 19 . BHOPAL,"","","","",""
1 . KAILASH JOSHI,M 73,GEN BJP,561099,464,561563
4 . SAJID ALI,M 53,GEN INC,255472,86,255558
2 . G. S. CHAWALA,M 65,GEN BSP,16699,13,16712
10 . BRIJ BASI LAL SHARMA,M 67,GEN IND,7965,0,7965
5 . ARCHANA SHRIVASTAVA,F 36,GEN SVSP,4315,2,4317
3 . PRAMOD GUPTA,M 28,GEN SP,3964,1,3965
9 . ALTAF AHMED,M 25,GEN IND,2454,0,2454
8 . REVTI SINGH MARAVI,M 30,ST GGP,2272,3,2275
7 . UPENDRA TIWARI,M 35,GEN RSGP,2043,0,2043
6 . ANIL KUMAR BHARTI,M 27,GEN ABHM,1610,1,1611
"",TOTAL:,"",857893,570,858463
Constituency  : 20 . VIDISHA,"","","","",""
4 . SHIVRAJ SINGH,M 45,GEN BJP,427715,315,428030
2 . NARBADA PRASAD SHARMA,M 52,GEN INC,167258,46,167304
3 . CH. MUNAVVAR SALIM,M 47,GEN SP,21538,5,21543
1 . KHUMAN SINGH KUSHWAH,M 37,GEN BSP,15631,7,15638
7 . MOHAN BABU SHARMA,M 32,GEN IND,10867,0,10867
5 . ER. AJAY SINGH ( KIRAR),M 36,GEN GGP,8279,1,8280
6 . ABDUL JABBAR,M 42,GEN IND,4893,0,4893
"",TOTAL:,"",656181,374,656555


MADHYA PRADESH,"","","","",""
Constituency  : 21 . RAJGARH,"","","","",""
2 . LAKSHMAN SINGH,M 49,GEN BJP,282951,184,283135
4 . SHAMBHOO SINGH,M 64,GEN INC,246344,79,246423
1 . PANDIT PRAKASH PALIWAL,M 42,GEN SP,16128,1,16129
3 . SHOBHNA YADAV,F 39,GEN BSP,13962,5,13967
11 . HEERALAL DANGI,M 37,GEN IND,10865,0,10865
8 . LAKSHMAN SINGH ( LIMBODA),M 47,GEN IND,7299,0,7299
5 . AHAMAD KHAN,M 62,GEN IND,6350,0,6350
10 . VINEETA  ASHOK TRIPATHI,F 37,GEN IND,6019,3,6022
9 . LAKSHMAN SINGH ( SAMELI ),M 42,GEN IND,4283,0,4283
7 . DR. RAJNI SHARMA ( SAMAJ SEVIKA),F 29,GEN IND,2552,0,2552
6 . DR. BADRI PRASAD BIRMAL,M 48,GEN IND,2204,0,2204
"",TOTAL:,"",598957,272,599229
Constituency  : 22 . SHAJAPUR (SC),"","","","",""
1 . THAWARCHAND GEHLOT,M 56,SC BJP,423631,373,424004
4 . SHYAM BAPULAL MALVIYA,M 49,SC INC,255700,117,255817
7 . BALRAM SUKHRAM  KALYANE,M 50,SC IND,11731,0,11731
3 . MOHANLAL BHAIYYA ADVOCATE,M 45,SC BSP,8899,6,8905
2 . MOTILAL MALVIYA,M 69,SC SP,8484,0,8484
5 . THAWARCHAND GEHLAUTA,M 67,SC IND,6870,1,6871
6 . THAWARCHAND GEHLAUT,M 39,SC IND,4429,0,4429
"",TOTAL:,"",719744,497,720241
Constituency  : 23 . KHANDWA,"","","","",""
2 . NAND KUMAR SINGH CHAUHAN ( NANDU ,M 47,GEN BJP,336572,152,336724
BHAIYA),"","","","",""
1 . AMITABH MANDLOI,M 39,GEN INC,233947,40,233987
5 . UTTAM SALWE,M 34,SC GGP,13645,0,13645
3 . RAMGOPAL YADAV,M 48,GEN BSP,12590,2,12592
4 . SONIA SHARMA,F 44,GEN SP,8345,2,8347
"",TOTAL:,"",605099,196,605295
Constituency  : 24 . KHARGONE,"","","","",""
2 . KRISHNA MURARI MOGHE,M 53,GEN BJP,321367,395,321762
3 . TARACHAND SHIVAJI PATEL,M 60,GEN INC,263045,100,263145
1 . KASHIRAM YADAV,M 42,GEN SP,17994,2,17996
10 . SURESH CHOUHAN,M 31,ST IND,14503,0,14503
4 . BHAGWAN-BADOLE,M 45,SC BSP,11584,10,11594
9 . REMSINGH KIRADE ( REMA),M 39,ST IND,8282,0,8282
8 . YASHWANT KUMAR KUMRAWAT,M 51,GEN IND,6357,0,6357
5 . ASHOK PRAJAPATI,M 37,GEN IND,3700,0,3700
7 . MANGILAL MANDLOI,M 66,GEN IND,2579,0,2579
6 . PRATIBHA RATHOR,F 35,GEN IND,2336,0,2336
"",TOTAL:,"",651747,507,652254


MADHYA PRADESH,"","","","",""
Constituency  : 25 . DHAR (ST),"","","","",""
2 . CHHATAR SINGH DARBAR,M 50,ST BJP,345161,307,345468
1 . UMANG SINGHAR,M 30,ST INC,312786,71,312857
5 . RAM SINGH PATEL,M 62,ST IND,22326,0,22326
4 . SHRIPAL SINGH DARBAR,M 47,ST BSP,11456,4,11460
3 . MOHAN SINGH DAWAR,M 33,ST SP,11260,1,11261
"",TOTAL:,"",702989,383,703372
Constituency  : 26 . INDORE,"","","","",""
4 . SUMITRA MAHAJAN,F 61,GEN BJP,507894,213,508107
3 . RAMESHWAR PATEL,M 58,GEN INC,314122,49,314171
1 . KAILASHCHANDER KANWARLAL SAHU,M 47,GEN BSP,10330,1,10331
10 . RAJU SONI,M 33,GEN IND,5635,0,5635
5 . AJIT KUMAR JAIN ( PATWA),M 55,GEN IND,4453,0,4453
2 . RAJENDRA YADAV ( ADVOCATE),M 45,GEN SP,4142,0,4142
8 . PARMANAND TOLANI,M 43,GEN IND,2211,0,2211
7 . NANDKISHOR AGRAWAL,M 55,GEN IND,2075,0,2075
9 . MOOLCHAND RATHORE,M 43,GEN IND,1933,0,1933
6 . GHANSHYAM CHANDEL,M 47,SC IND,1445,0,1445
"",TOTAL:,"",854240,263,854503
Constituency  : 27 . UJJAIN (SC),"","","","",""
3 . DR. SATYANARAYAN JATIYA,M 58,SC BJP,369090,654,369744
1 . PREMCHAND GUDDU,M 43,SC INC,299034,307,299341
11 . HUKUMCHAND,M 33,SC IND,18797,0,18797
2 . BABULAL THAWLIA,M 37,SC BSP,9486,9,9495
4 . SITARAM GUJRATI,M 51,SC SP,6179,2,6181
9 . MANGILAL,M 47,SC IND,5494,1,5495
10 . VIKRAM SINGH CHANDRAVANSHI,M 37,SC IND,4824,0,4824
8 . PREMCHAND GUNDDU,M 35,SC IND,2651,6,2657
7 . PRAKASH SOLANKI,M 36,SC IND,1527,0,1527
5 . ANIL KUMAR,M 25,SC IND,1467,0,1467
6 . DECEMBER BAIRWA,M 40,SC IND,1251,1,1252
"",TOTAL:,"",719800,980,720780
Constituency  : 28 . JHABUA (ST),"","","","",""
1 . KANTILAL BHURIA,M 55,ST INC,322085,172,322257
3 . RELAM CHAUHAN,F 43,ST BJP,241390,585,241975
6 . UDAYSINGH MACHHAR,M 35,ST IND,19473,0,19473
5 . NARAYANSINGH KHARADI,M 44,ST JD(U),18332,2,18334
2 . JALAMSINGH PATEL,M 34,ST BSP,16018,8,16026
4 . SUSHEELA MAIDA,F 34,ST SP,10837,1,10838
"",TOTAL:,"",628135,768,628903


MADHYA PRADESH,"","","","",""
Constituency  : 29 . MANDSAUR,"","","","",""
4 . DR LAXMINARAYAN PANDEYA,M 76,GEN BJP,423208,270,423478
2 . RAJENDRA SINGH GAUTAM,M 50,GEN INC,283771,74,283845
1 . DR. KALPANA PARULEKAR,F 50,GEN NCP,24565,5,24570
9 . SARID ALIAS@ RASHID KHAN MAWATI,M 27,GEN IND,10984,0,10984
3 . RAMSINGH GUJARBARDIYA,M 63,GEN SP,9392,0,9392
5 . M. RAFIK DAGRIA,M 31,GEN IND,7917,1,7918
8 . SATYANARAYAN VYAS,M 32,GEN IND,5661,0,5661
6 . DR  RAMESHCHANDRA SONI,M 46,GEN IND,5348,0,5348
7 . LAKSHMINARAYAN PANDY,M 53,GEN IND,5342,0,5342
"",TOTAL:,"",776188,350,776538
MAHARASHTRA,"","","","",""
Constituency  : 1 . RAJAPUR,"","","","",""
3 . SURESH PRABHAKAR PRABHU,M 50,GEN SHS,263814,187,264001
2 . SUDHIR SAWANT,M 49,GEN INC,183008,94,183102
1 . MOHAN GOVIND PARAB,M 50,GEN BSP,12605,11,12616
4 . SURENDRA BORKAR,M 56,GEN BBM,11511,2,11513
5 . PRIN. MAHENDRA NATEKAR,M 64,GEN IND,9300,3,9303
"",TOTAL:,"",480238,297,480535
Constituency  : 2 . RATNAGIRI,"","","","",""
1 . ANANT GEETE,M 52,GEN SHS,334355,335,334690
3 . GOVINDRAO NIKAM,M 69,GEN NCP,185574,148,185722
4 . ADV. PANKAJ KOWLI,M 41,GEN PWPI,25945,6,25951
2 . AYARE RAJENDRA LAHU,M 41,SC BSP,14601,12,14613
"",TOTAL:,"",560475,501,560976
Constituency  : 3 . KOLABA,"","","","",""
1 . A. R. ANTULAY,M 75,GEN INC,311744,481,312225
4 . VIVEK PATIL,M 48,GEN PWPI,279552,803,280355
3 . SHYAM SAWANT,M 51,GEN SHS,164009,233,164242
5 . A. R. ANTULAY,M 52,GEN IND,23769,2,23771
2 . KUNDLIK NAMDEO THORE,M 47,GEN BSP,12840,12,12852
"",TOTAL:,"",791914,1531,793445
Constituency  : 4 . MUMBAI SOUTH,"","","","",""
3 . MILIND MURLI DEORA,M 27,GEN INC,137952,4,137956
2 . JAYAWANTIBEN MEHTA,F 65,GEN BJP,127699,11,127710
4 . ADV. AMIN SOLKAR,M 47,GEN SP,3957,0,3957
1 . AZIZ LALANI,M 50,GEN BSP,1701,0,1701
7 . SUHAIL DIL NAWAZ,M 36,GEN JP,1693,0,1693
5 . MAHESH GAJANAN KULKARNI,M 31,GEN ABHM,690,0,690
6 . RAMNAYAK TIWARI,M 38,GEN ABJS,651,0,651
"",TOTAL:,"",274343,15,274358


MAHARASHTRA,"","","","",""
Constituency  : 5 . MUMBAI SOUTH CENTR,AL,"","","",""
3 . MOHAN RAWALE,M 55,GEN SHS,128511,25,128536
2 . AHIR SACHIN,M 32,GEN NCP,106341,7,106348
5 . ARUN GULAB GAWLI ALIES DADY,M 52,GEN ABHS,92209,1,92210
6 . T. K. CHOUDHARY,M 60,GEN SP,10104,0,10104
1 . ABDUL MALIK CHOUDHRY,M 33,GEN BSP,4688,2,4690
8 . PUKHRAJ CHUNNILAL JAIN,M 48,GEN IND,2677,0,2677
4 . ANSARI HUSAIN AHMED,M 50,GEN MUL,1921,0,1921
7 . YASHWANT ( PRAKASH) SHINDE,M 31,GEN ABJS,1486,0,1486
"",TOTAL:,"",347937,35,347972
Constituency  : 6 . MUMBAI NORTH CENTR,AL,"","","",""
1 . EKNATH M. GAIKWAD,M 64,SC INC,256278,4,256282
3 . MANOHAR GAJANAN JOSHI,M 66,GEN SHS,242925,28,242953
2 . JASWAR SATYARAM BALLIKARAN,M 37,GEN BSP,7292,0,7292
