Year,State,Constituency,Category,Total Electors,Total Voters,Poll Percentage,Total General Votes Secured,Total Postal Votes Secured,Total Votes Secured,Total General Valid Votes,Total Postal Valid Votes,Total Valid Votes,% of votes secured out of total electors,% of votes secured out of total votes polled
1980,UTTAR PRADESH, MAHARAJGANJ,GEN,646075,353655,54.74,,,,,,345020,,
1980,UTTAR PRADESH, PADRAUNA,GEN,694522,346228,49.85,,,,,,337217,,
1980,UTTAR PRADESH, DEORIA,GEN,739362,345104,46.68,,,,,,335111,,
1980,UTTAR PRADESH, SALEMPUR,GEN,760913,361561,47.52,,,,,,353791,,
1980,UTTAR PRADESH, BALLIA,GEN,750408,394280,52.54,,,,,,386497,,
1980,UTTAR PRADESH, GHOSI,GEN,707879,379349,53.59,,,,,,370967,,
1980,UTTAR PRADESH, AZAMGARH,GEN,707302,386280,54.61,,,,,,378516,,
1980,UTTAR PRADESH, LALGANJ,SC,754104,381145,50.54,,,,,,371856,,
1980,UTTAR PRADESH, MACHHALISHAHR,GEN,707794,358197,50.61,,,,,,347852,,
1980,UTTAR PRADESH, JAUNPUR,GEN,715727,381122,53.25,,,,,,371935,,
1980,UTTAR PRADESH, SAIDPUR,SC,745675,378280,50.73,,,,,,368924,,
1980,UTTAR PRADESH, GHAZIPUR,GEN,727709,385038,52.91,,,,,,375839,,
1980,UTTAR PRADESH, CHANDAULI,GEN,717834,382286,53.26,,,,,,374737,,
1980,UTTAR PRADESH, VARANASI,GEN,665915,357310,53.66,,,,,,349636,,
1980,UTTAR PRADESH, ROBERTSGANJ,SC,729419,359001,49.22,,,,,,347526,,
1980,UTTAR PRADESH, MIRZAPUR,GEN,723350,375741,51.94,,,,,,363841,,
1980,UTTAR PRADESH, PHULPUR,GEN,679901,363876,53.52,,,,,,353024,,
1980,UTTAR PRADESH, ALLAHABAD,GEN,711146,341765,48.06,,,,,,334526,,
1980,UTTAR PRADESH, CHAIL,SC,706177,231347,32.76,,,,,,223541,,
1980,UTTAR PRADESH, FATEHPUR,GEN,692245,311915,45.06,,,,,,305435,,
1980,UTTAR PRADESH, BANDA,GEN,650023,328630,50.56,,,,,,317724,,
1980,UTTAR PRADESH, HAMIRPUR,GEN,622309,335657,53.94,,,,,,325172,,
1980,UTTAR PRADESH, JHANSI,GEN,702912,396619,56.43,,,,,,384785,,
1980,UTTAR PRADESH, JALAUN,SC,672659,389847,57.96,,,,,,381086,,
1980,UTTAR PRADESH, GHATAMPUR,SC,685777,341323,49.77,,,,,,335393,,
1980,UTTAR PRADESH, BILHAUR,GEN,696895,370711,53.19,,,,,,364374,,
1980,UTTAR PRADESH, KANPUR,GEN,707230,362692,51.28,,,,,,358848,,
1980,UTTAR PRADESH, ETAWAH,GEN,662472,436954,65.96,,,,,,430597,,
1980,UTTAR PRADESH, KANNAUJ,GEN,688500,413991,60.13,,,,,,408002,,
1980,UTTAR PRADESH, FARRUKHABAD,GEN,724527,348762,48.14,,,,,,341869,,
1980,UTTAR PRADESH, MAINPURI,GEN,656808,356277,54.24,,,,,,349819,,
1980,UTTAR PRADESH, JALESAR,GEN,648874,369281,56.91,,,,,,363631,,
1980,UTTAR PRADESH, ETAH,GEN,622201,295104,47.43,,,,,,290270,,
1980,UTTAR PRADESH, FIROZABAD,SC,678935,284771,41.94,,,,,,279390,,
1980,UTTAR PRADESH, AGRA,GEN,636935,343838,53.98,,,,,,338053,,
1980,UTTAR PRADESH, MATHURA,GEN,695247,349362,50.25,,,,,,340784,,
1980,UTTAR PRADESH, HATHRAS,SC,691283,344695,49.86,,,,,,339446,,
1980,UTTAR PRADESH, ALIGARH,GEN,675998,339484,50.22,,,,,,333499,,
1980,UTTAR PRADESH, KHURJA,SC,671586,342075,50.94,,,,,,335935,,
1980,UTTAR PRADESH, BULANDSHAHR,GEN,686246,412737,60.14,,,,,,405828,,
1980,UTTAR PRADESH, HAPUR,GEN,723435,420427,58.12,,,,,,409926,,
1980,UTTAR PRADESH, MEERUT,GEN,693627,432060,62.29,,,,,,424707,,
1980,UTTAR PRADESH, BAGHPAT,GEN,712650,501292,70.34,,,,,,495467,,
1980,UTTAR PRADESH, MUZAFFARNAGAR,GEN,655770,450763,68.74,,,,,,442555,,
1980,UTTAR PRADESH, KAIRANA,GEN,646644,420524,65.03,,,,,,415700,,
1980,UTTAR PRADESH, SAHARANPUR,GEN,685488,422390,61.62,,,,,,414680,,
1980,UTTAR PRADESH, HARDWAR,SC,638169,415321,65.08,,,,,,408785,,
1980,WEST BENGAL, COOCH BEHAR,SC,708442,524578,74.05,,,,,,511872,,
1980,WEST BENGAL, ALIPURDUARS,ST,660771,424426,64.23,,,,,,405811,,
1980,WEST BENGAL, JALPAIGURI,GEN,656038,446909,68.12,,,,,,431204,,
1980,WEST BENGAL, DARJEELING,GEN,740258,419397,56.66,,,,,,405752,,
1980,WEST BENGAL, RAIGANJ,GEN,693127,482483,69.61,,,,,,468799,,
1980,WEST BENGAL, BALURGHAT,SC,689058,521156,75.63,,,,,,510506,,
1980,WEST BENGAL, MALDA,GEN,666219,503253,75.54,,,,,,491145,,
1980,WEST BENGAL, JANGIPUR,GEN,697228,502469,72.07,,,,,,490850,,
1980,WEST BENGAL, MURSHIDABAD,GEN,736299,591337,80.31,,,,,,579179,,
1980,WEST BENGAL, BERHAMPORE,GEN,778897,545770,70.07,,,,,,535119,,
1980,WEST BENGAL, KRISHNAGAR,GEN,647367,515993,79.71,,,,,,503118,,
1980,WEST BENGAL, NABADWIP,SC,718449,562492,78.29,,,,,,550869,,
1980,WEST BENGAL, BARASAT,GEN,759050,571761,75.33,,,,,,561514,,
1980,WEST BENGAL, BASIRHAT,GEN,696796,550004,78.93,,,,,,539996,,
1980,WEST BENGAL, JOYNAGAR,SC,695468,528333,75.97,,,,,,516262,,
1980,WEST BENGAL, MATHURAPUR,SC,674577,518577,76.87,,,,,,509425,,
1980,WEST BENGAL, DIAMOND HARBOUR,GEN,700277,496366,70.88,,,,,,486677,,
1980,WEST BENGAL, JADAVPUR,GEN,796010,527037,66.21,,,,,,515243,,
1980,WEST BENGAL, BARRACKPORE,GEN,699806,482460,68.94,,,,,,470239,,
1980,WEST BENGAL, DUM DUM,GEN,902611,616483,68.3,,,,,,602917,,
1980,WEST BENGAL, CALCUTTA NORTH WEST,GEN,616287,319813,51.89,,,,,,314168,,
1980,WEST BENGAL, CALCUTTA NORTH EAST,GEN,727431,400397,55.04,,,,,,391964,,
1980,WEST BENGAL, CALCUTTA SOUTH,GEN,768155,472722,61.54,,,,,,463145,,
1980,WEST BENGAL, HOWRAH,GEN,776251,508728,65.54,,,,,,496865,,
1980,WEST BENGAL, ULUBERIA,GEN,738696,510579,69.12,,,,,,500842,,
1980,WEST BENGAL, SERAMPORE,GEN,774081,501575,64.8,,,,,,488854,,
1980,WEST BENGAL, HOOGHLY,GEN,701041,510096,72.76,,,,,,499353,,
1980,WEST BENGAL, ARAMBAGH,GEN,677907,544644,80.34,,,,,,536258,,
1980,WEST BENGAL, PANSKURA,GEN,617740,518637,83.96,,,,,,510536,,
1980,WEST BENGAL, TAMLUK,GEN,689405,548787,79.6,,,,,,540312,,
1980,WEST BENGAL, CONTAI,GEN,644267,477134,74.06,,,,,,471378,,
1980,WEST BENGAL, MIDNAPORE,GEN,668312,490282,73.36,,,,,,479477,,
1980,WEST BENGAL, JHARGRAM,ST,663395,505746,76.24,,,,,,491245,,
1980,WEST BENGAL, PURULIA,GEN,697320,426779,61.2,,,,,,415210,,
1980,WEST BENGAL, BANKURA,GEN,720874,459862,63.79,,,,,,443017,,
1980,WEST BENGAL, VISHNUPUR,SC,692722,527721,76.18,,,,,,513620,,
1980,WEST BENGAL, DURGAPUR,SC,739456,513170,69.4,,,,,,498307,,
1980,WEST BENGAL, ASANSOL,GEN,763340,423787,55.52,,,,,,409476,,
1980,WEST BENGAL, BURDWAN,GEN,754743,558707,74.03,,,,,,544283,,
1980,WEST BENGAL, KATWA,GEN,713420,549368,77.0,,,,,,537056,,
1980,WEST BENGAL, BOLPUR,GEN,666936,493812,74.04,,,,,,481726,,
1980,WEST BENGAL, BIRBHUM,SC,657619,441811,67.18,,,,,,431053,,
1980,ANDAMAN & NICOBAR ISLANDS, ANDAMAN NICOBAR ISLANDS,GEN,96084,81146,84.45,,,,,,78899,,
1980,CHANDIGARH, CHANDIGARH,GEN,197016,125944,63.93,,,,,,124115,,
1980,DADRA & NAGAR HAVELI, DADRA NAGAR HAVELI,ST,45874,33378,72.76,,,,,,31146,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, NEW DELHI,GEN,301071,196112,65.14,,,,,,193933,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, SOUTH DELHI,GEN,504959,319353,63.24,,,,,,314938,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, OUTER DELHI,GEN,607825,381475,62.76,,,,,,375150,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, EAST DELHI,GEN,677955,422772,62.36,,,,,,415881,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, CHANDNI CHOWK,GEN,299479,214837,71.74,,,,,,212520,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, DELHI SADAR,GEN,333500,230779,69.2,,,,,,228052,,
1980,NATIONAL CAPITAL TERRITORY OF DELHI, KAROL BAGH,SC,344847,226541,65.69,,,,,,223964,,
1980,LAKSHADWEEP, LAKSHADWEEP,ST,20117,17860,88.78,,,,,,17772,,
1980,PONDICHERRY, PONDICHERRY,GEN,319237,256539,80.36,,,,,,247681,,
1977,ANDHRA PRADESH, SRIKAKULAM,GEN,585062,394514,67.43,,,,,,380951,,
1977,ANDHRA PRADESH, PARVATHIPURAM,ST,655999,330291,50.35,,,,,,317164,,
1977,ANDHRA PRADESH, BOBBILI,GEN,635653,342868,53.94,,,,,,330592,,
1977,ANDHRA PRADESH, VISAKHAPATNAM,GEN,626272,348049,55.57,,,,,,336577,,
1977,ANDHRA PRADESH, BHADRACHALAM,ST,598925,270495,45.16,,,,,,259060,,
1977,ANDHRA PRADESH, ANAKAPALLI,GEN,708066,378738,53.49,,,,,,366879,,
1977,ANDHRA PRADESH, KAKINADA,GEN,656501,446438,68.0,,,,,,434644,,
1977,ANDHRA PRADESH, RAJAHMUNDRY,GEN,707836,489814,69.2,,,,,,478638,,
1977,ANDHRA PRADESH, AMALAPURAM,SC,639473,431758,67.52,,,,,,420509,,
1977,ANDHRA PRADESH, NARASAPUR,GEN,670999,472161,70.37,,,,,,460973,,
1977,ANDHRA PRADESH, ELURU,GEN,669778,467438,69.79,,,,,,456511,,
1977,ANDHRA PRADESH, MACHILIPATNAM,GEN,642258,465844,72.53,,,,,,456788,,
1977,ANDHRA PRADESH, VIJAYAWADA,GEN,646465,463707,71.73,,,,,,454169,,
1977,ANDHRA PRADESH, TENALI,GEN,659608,448755,68.03,,,,,,439245,,
1977,ANDHRA PRADESH, GUNTUR,GEN,790342,518885,65.65,,,,,,506590,,
1977,ANDHRA PRADESH, BAPATLA,GEN,688651,481558,69.93,,,,,,470721,,
1977,ANDHRA PRADESH, NARASARAOPET,GEN,750248,434640,57.93,,,,,,423627,,
1977,ANDHRA PRADESH, ONGOLE,GEN,741462,462001,62.31,,,,,,450638,,
1977,ANDHRA PRADESH, NELLORE,SC,752778,423182,56.22,,,,,,411530,,
1977,ANDHRA PRADESH, TIRUPATHI,SC,696337,454492,65.27,,,,,,440608,,
1977,ANDHRA PRADESH, CHITTOOR,GEN,699218,472389,67.56,,,,,,458705,,
1977,ANDHRA PRADESH, RAJAMPET,GEN,666802,442481,66.36,,,,,,428443,,
1977,ANDHRA PRADESH, CUDDAPAH,GEN,698750,487025,69.7,,,,,,475761,,
1977,ANDHRA PRADESH, HINDUPUR,GEN,650347,402073,61.82,,,,,,389728,,
1977,ANDHRA PRADESH, ANANTAPUR,GEN,640440,401269,62.66,,,,,,388350,,
1977,ANDHRA PRADESH, KURNOOL,GEN,722409,370223,51.25,,,,,,357702,,
1977,ANDHRA PRADESH, NANDYAL,GEN,675340,496200,73.47,,,,,,485325,,
1977,ANDHRA PRADESH, NAGARKURNOOL,SC,643692,368824,57.3,,,,,,354013,,
1977,ANDHRA PRADESH, MAHABUBNAGAR,GEN,698700,355740,50.91,,,,,,343697,,
1977,ANDHRA PRADESH, HYDERABAD,GEN,586201,351047,59.89,,,,,,339773,,
1977,ANDHRA PRADESH, SECUNDERABAD,GEN,615045,337559,54.88,,,,,,329532,,
1977,ANDHRA PRADESH, SIDDIPET,SC,616118,377927,61.34,,,,,,361884,,
1977,ANDHRA PRADESH, MEDAK,GEN,635388,371104,58.41,,,,,,357921,,
1977,ANDHRA PRADESH, NIZAMABAD,GEN,568014,372331,65.55,,,,,,357028,,
1977,ANDHRA PRADESH, ADILABAD,GEN,548091,310466,56.64,,,,,,291306,,
1977,ANDHRA PRADESH, PEDDAPALLI,SC,638114,332640,52.13,,,,,,319868,,
1977,ANDHRA PRADESH, KARIMNAGAR,GEN,650519,370915,57.02,,,,,,357532,,
1977,ANDHRA PRADESH, HANAMKONDA,GEN,615143,403940,65.67,,,,,,390384,,
1977,ANDHRA PRADESH, WARANGAL,GEN,581239,396277,68.18,,,,,,383587,,
1977,ANDHRA PRADESH, KHAMMAM,GEN,596499,419829,70.38,,,,,,406643,,
1977,ANDHRA PRADESH, NALGONDA,GEN,631059,403761,63.98,,,,,,391382,,
1977,ANDHRA PRADESH, MIRYALGUDA,GEN,667777,451295,67.58,,,,,,440145,,
1977,ARUNACHAL PRADESH, ARUNACHAL WEST,GEN,121887,0,0.0,,,,,,0,,
1977,ARUNACHAL PRADESH, ARUNACHAL EAST,GEN,93770,52764,56.27,,,,,,50690,,
1977,ASSAM, KARIMGANJ,SC,535378,239772,44.79,,,,,,233396,,
1977,ASSAM, SILCHAR,GEN,471251,255921,54.31,,,,,,248723,,
1977,ASSAM, AUTONOMOUS DISTRICT,ST,227812,100430,44.08,,,,,,94222,,
1977,ASSAM, DHUBRI,GEN,503545,340929,67.71,,,,,,331267,,
1977,ASSAM, KOKRAJHAR,ST,550061,344818,62.69,,,,,,330713,,
1977,ASSAM, BARPETA,GEN,558853,355264,63.57,,,,,,345550,,
1977,ASSAM, GAUHATI,GEN,553272,291598,52.7,,,,,,284205,,
1977,ASSAM, MANGALDOI,GEN,560297,303095,54.1,,,,,,290113,,
1977,ASSAM, TEZPUR,GEN,457513,267332,58.43,,,,,,252906,,
1977,ASSAM, NOWGONG,GEN,577927,319288,55.25,,,,,,308769,,
1977,ASSAM, KALIABOR,GEN,585312,299220,51.12,,,,,,288179,,
1977,ASSAM, JORHAT,GEN,585721,311008,53.1,,,,,,301198,,
1977,ASSAM, DIBRUGARH,GEN,502862,248898,49.5,,,,,,238494,,
1977,ASSAM, LAKHIMPUR,GEN,555812,287875,51.79,,,,,,275575,,
1977,BIHAR, BAGAHA,SC,602588,280285,46.51,,,,,,274525,,
1977,BIHAR, BETTIAH,GEN,641326,323082,50.38,,,,,,317498,,
1977,BIHAR, MOTIHARI,GEN,658880,366506,55.63,,,,,,359129,,
1977,BIHAR, GOPALGANJ,GEN,674703,425830,63.11,,,,,,420162,,
1977,BIHAR, SIWAN,GEN,653469,440034,67.34,,,,,,434118,,
1977,BIHAR, MAHARAJGANJ,GEN,682823,448583,65.7,,,,,,443550,,
1977,BIHAR, CHAPRA,GEN,658829,486806,73.89,,,,,,483198,,
1977,BIHAR, HAJIPUR,SC,686969,529440,77.07,,,,,,525179,,
1977,BIHAR, VAISHALI,GEN,678124,516082,76.1,,,,,,512490,,
1977,BIHAR, MUZAFFARPUR,GEN,675405,512978,75.95,,,,,,507064,,
1977,BIHAR, SITAMARHI,GEN,722136,504140,69.81,,,,,,497863,,
1977,BIHAR, SHEOHAR,GEN,700609,435625,62.18,,,,,,429219,,
1977,BIHAR, MADHUBANI,GEN,694797,475219,68.4,,,,,,467923,,
1977,BIHAR, JHANJHARPUR,GEN,629783,470515,74.71,,,,,,464530,,
1977,BIHAR, DARBHANGA,GEN,635811,422293,66.42,,,,,,417082,,
1977,BIHAR, ROSERA,SC,645136,445605,69.07,,,,,,440217,,
1977,BIHAR, SAMASTIPUR,GEN,735794,520131,70.69,,,,,,513878,,
1977,BIHAR, BARH,GEN,691495,498010,72.02,,,,,,490128,,
1977,BIHAR, BALIA,GEN,639621,383287,59.92,,,,,,373968,,
1977,BIHAR, SAHARSA,GEN,681641,464082,68.08,,,,,,455799,,
1977,BIHAR, MADHEPURA,GEN,655834,469461,71.58,,,,,,460054,,
1977,BIHAR, ARARIA,SC,590569,347588,58.86,,,,,,339393,,
1977,BIHAR, KISHANGANJ,GEN,598944,292961,48.91,,,,,,287084,,
1977,BIHAR, PURNEA,GEN,610087,364431,59.73,,,,,,355000,,
1977,BIHAR, KATIHAR,GEN,528137,317800,60.17,,,,,,309850,,
1977,BIHAR, RAJMAHAL,ST,561472,224290,39.95,,,,,,218155,,
1977,BIHAR, DUMKA,ST,579061,239826,41.42,,,,,,233333,,
1977,BIHAR, GODDA,GEN,630768,365300,57.91,,,,,,358156,,
1977,BIHAR, BANKA,GEN,624645,344437,55.14,,,,,,336709,,
1977,BIHAR, BHAGALPUR,GEN,682880,434658,63.65,,,,,,424864,,
1977,BIHAR, KHAGARIA,GEN,653356,412527,63.14,,,,,,403191,,
1977,BIHAR, MONGHYR,GEN,699735,517831,74.0,,,,,,510633,,
1977,BIHAR, BEGUSARAI,GEN,674335,426289,63.22,,,,,,416742,,
1977,BIHAR, NALANDA,GEN,749243,536717,71.63,,,,,,526650,,
1977,BIHAR, PATNA,GEN,744724,506567,68.02,,,,,,499079,,
1977,BIHAR, ARRAH,GEN,717235,466204,65.0,,,,,,458340,,
1977,BIHAR, BUXAR,GEN,705022,446815,63.38,,,,,,440350,,
1977,BIHAR, SASARAM,SC,655030,425637,64.98,,,,,,417876,,
1977,BIHAR, BIKRAMGANJ,GEN,692767,425266,61.39,,,,,,417263,,
1977,BIHAR, AURANGABAD,GEN,675445,415024,61.44,,,,,,406645,,
1977,BIHAR, JAHANABAD,GEN,751428,499226,66.44,,,,,,490262,,
1977,BIHAR, NAWADA,SC,741486,518053,69.87,,,,,,511649,,
1977,BIHAR, GAYA,SC,642305,445024,69.29,,,,,,439454,,
1977,BIHAR, CHATRA,GEN,580623,278508,47.97,,,,,,271889,,
1977,BIHAR, KODARMA,GEN,602764,261508,43.38,,,,,,251535,,
1977,BIHAR, GIRIDIH,GEN,581187,290760,50.03,,,,,,281266,,
1977,BIHAR, DHANBAD,GEN,675439,306590,45.39,,,,,,298960,,
1977,BIHAR, HAZARIBAGH,GEN,618989,295432,47.73,,,,,,287693,,
1977,BIHAR, RANCHI,GEN,577646,276325,47.84,,,,,,267092,,
1977,BIHAR, JAMSHEDPUR,GEN,575923,269834,46.85,,,,,,262006,,
1977,BIHAR, SINGHBHUM,ST,523404,180378,34.46,,,,,,172270,,
1977,BIHAR, KHUNTI,ST,560524,190162,33.93,,,,,,183763,,
1977,BIHAR, LOHARDAGA,ST,566103,258952,45.74,,,,,,249920,,
1977,BIHAR, PALAMAU,SC,579353,265364,45.8,,,,,,260260,,
1977,GOA DAMAN & DIU, PANAJI,GEN,243439,154844,63.61,,,,,,151126,,
1977,GOA DAMAN & DIU, MORMUGAO,GEN,233965,144942,61.95,,,,,,141920,,
1977,GUJARAT, KUTCH,GEN,438528,240319,54.8,,,,,,231019,,
1977,GUJARAT, SURENDRANAGAR,GEN,500963,292268,58.34,,,,,,282693,,
1977,GUJARAT, JAMNAGAR,GEN,479585,251803,52.5,,,,,,243616,,
1977,GUJARAT, RAJKOT,GEN,604102,313341,51.87,,,,,,304784,,
1977,GUJARAT, PORBANDAR,GEN,525285,276295,52.6,,,,,,268077,,
1977,GUJARAT, JUNAGADH,GEN,516292,335230,64.93,,,,,,323281,,
1977,GUJARAT, AMRELI,GEN,494073,267457,54.13,,,,,,257894,,
1977,GUJARAT, BHAVNAGAR,GEN,509755,262543,51.5,,,,,,253794,,
1977,GUJARAT, DHANDHUKA,SC,549416,283228,51.55,,,,,,274019,,
1977,GUJARAT, AHMEDABAD,GEN,573286,378527,66.03,,,,,,371018,,
1977,GUJARAT, GANDHINAGAR,GEN,619720,394699,63.69,,,,,,386629,,
1977,GUJARAT, MEHSANA,GEN,596154,388731,65.21,,,,,,382424,,
1977,GUJARAT, PATAN,SC,573367,303870,53.0,,,,,,298186,,
1977,GUJARAT, BANASKANTHA,GEN,505258,283574,56.12,,,,,,272513,,
1977,GUJARAT, SABARKANTHA,GEN,543790,316530,58.21,,,,,,305361,,
1977,GUJARAT, KAPADVANJ,GEN,561342,330969,58.96,,,,,,323881,,
1977,GUJARAT, DOHAD,ST,508980,184171,36.18,,,,,,175683,,
1977,GUJARAT, GODHRA,GEN,517416,295163,57.05,,,,,,285018,,
1977,GUJARAT, KAIRA,GEN,573138,404195,70.52,,,,,,395697,,
1977,GUJARAT, ANAND,GEN,564294,401323,71.12,,,,,,391277,,
1977,GUJARAT, CHHOTA UDAIPUR,ST,533507,321022,60.17,,,,,,309613,,
1977,GUJARAT, BARODA,GEN,595724,411857,69.14,,,,,,404387,,
1977,GUJARAT, BROACH,GEN,544523,345057,63.37,,,,,,334124,,
1977,GUJARAT, SURAT,GEN,582963,401238,68.83,,,,,,393050,,
1977,GUJARAT, MANDVI,ST,541832,340473,62.84,,,,,,327615,,
1977,GUJARAT, BULSAR,ST,556415,330000,59.31,,,,,,316718,,
1977,HARYANA, AMBALA,SC,521047,396269,76.05,,,,,,387189,,
1977,HARYANA, KURUKSHETRA,GEN,538852,425945,79.05,,,,,,418857,,
1977,HARYANA, KARNAL,GEN,556203,422745,76.01,,,,,,415837,,
1977,HARYANA, SONEPAT,GEN,597668,434643,72.72,,,,,,428524,,
1977,HARYANA, ROHTAK,GEN,577990,398627,68.97,,,,,,392871,,
1977,HARYANA, FARIDABAD,GEN,601224,425700,70.81,,,,,,417485,,
1977,HARYANA, MAHENDRAGARH,GEN,652913,472459,72.36,,,,,,462881,,
1977,HARYANA, BHIWANI,GEN,590889,435502,73.7,,,,,,427584,,
1977,HARYANA, HISSAR,GEN,553756,409400,73.93,,,,,,401528,,
1977,HARYANA, SIRSA,SC,576112,403115,69.97,,,,,,395788,,
1977,HIMACHAL PRADESH, SIMLA,SC,465720,273489,58.72,,,,,,267300,,
1977,HIMACHAL PRADESH, MANDI,GEN,493450,265820,53.87,,,,,,259715,,
1977,HIMACHAL PRADESH, KANGRA,GEN,477075,305117,63.96,,,,,,296836,,
1977,HIMACHAL PRADESH, HAMIRPUR,GEN,524805,323501,61.64,,,,,,315042,,
1977,JAMMU & KASHMIR, BARAMULLA,GEN,453765,258507,56.97,,,,,,247424,,
1977,JAMMU & KASHMIR, SRINAGAR,GEN,461965,319298,69.12,,,,,,310158,,
1977,JAMMU & KASHMIR, ANANTNAG,GEN,471302,263112,55.83,,,,,,248650,,
1977,JAMMU & KASHMIR, LADAKH,GEN,64706,45581,70.44,,,,,,43383,,
1977,JAMMU & KASHMIR, UDHAMPUR,GEN,504677,237356,47.03,,,,,,229797,,
1977,JAMMU & KASHMIR, JAMMU,GEN,601007,355660,59.18,,,,,,344912,,
1977,KARNATAKA, BIDAR,SC,606711,311925,51.41,,,,,,301402,,
1977,KARNATAKA, GULBARGA,GEN,629721,322935,51.28,,,,,,310522,,
1977,KARNATAKA, RAICHUR,GEN,599904,303706,50.63,,,,,,288042,,
1977,KARNATAKA, KOPPAL,GEN,613378,344340,56.14,,,,,,328481,,
1977,KARNATAKA, BELLARY,GEN,593687,386059,65.03,,,,,,371634,,
1977,KARNATAKA, DAVANGERE,GEN,613519,425341,69.33,,,,,,412243,,
1977,KARNATAKA, CHITRADURGA,GEN,619838,382855,61.77,,,,,,371862,,
1977,KARNATAKA, TUMKUR,GEN,603974,419806,69.51,,,,,,411216,,
1977,KARNATAKA, CHIKBALLAPUR,GEN,627230,408854,65.18,,,,,,395909,,
1977,KARNATAKA, KOLAR,SC,594814,361610,60.79,,,,,,351490,,
1977,KARNATAKA, KANAKAPURA,GEN,673583,418814,62.18,,,,,,407458,,
1977,KARNATAKA, BANGALORE NORTH,GEN,622416,374502,60.17,,,,,,366676,,
1977,KARNATAKA, BANGALORE SOUTH,GEN,664246,426595,64.22,,,,,,418490,,
1977,KARNATAKA, MANDYA,GEN,604439,425086,70.33,,,,,,414039,,
1977,KARNATAKA, CHAMARAJANAGAR,SC,606937,400768,66.03,,,,,,385962,,
1977,KARNATAKA, MYSORE,GEN,596468,375720,62.99,,,,,,364491,,
1977,KARNATAKA, MANGALORE,GEN,555815,396203,71.28,,,,,,388588,,
1977,KARNATAKA, UDUPI,GEN,527780,374736,71.0,,,,,,365359,,
1977,KARNATAKA, HASSAN,GEN,619773,429300,69.27,,,,,,417601,,
1977,KARNATAKA, CHIKMAGALUR,GEN,534676,362993,67.89,,,,,,351910,,
1977,KARNATAKA, SHIMOGA,GEN,559699,409137,73.1,,,,,,397294,,
1977,KARNATAKA, KANARA,GEN,583855,391234,67.01,,,,,,378956,,
1977,KARNATAKA, DHARWAD SOUTH,GEN,575791,407647,70.8,,,,,,394314,,
1977,KARNATAKA, DHARWAD NORTH,GEN,535385,368014,68.74,,,,,,356826,,
1977,KARNATAKA, BELGAUM,GEN,629378,331684,52.7,,,,,,318723,,
1977,KARNATAKA, CHIKKODI,SC,571003,332755,58.28,,,,,,322223,,
1977,KARNATAKA, BAGALKOT,GEN,626234,366290,58.49,,,,,,352688,,
1977,KARNATAKA, BIJAPUR,GEN,576941,337433,58.49,,,,,,325726,,
1977,KERALA, KASARAGOD,GEN,578474,462875,80.02,,,,,,449568,,
1977,KERALA, CANNANORE,GEN,553360,457869,82.74,,,,,,447288,,
1977,KERALA, BADAGARA,GEN,611107,507090,82.98,,,,,,498854,,
1977,KERALA, CALICUT,GEN,559054,457067,81.76,,,,,,448422,,
1977,KERALA, MANJERI,GEN,569228,442328,77.71,,,,,,431269,,
1977,KERALA, PONNANI,GEN,573502,431232,75.19,,,,,,421436,,
1977,KERALA, PALGHAT,GEN,589253,439779,74.63,,,,,,417678,,
1977,KERALA, OTTAPALAM,SC,574543,440315,76.64,,,,,,429103,,
1977,KERALA, TRICHUR,GEN,549781,441732,80.35,,,,,,426204,,
1977,KERALA, MUKUNDAPURAM,GEN,562082,472364,84.04,,,,,,463849,,
1977,KERALA, ERNAKULAM,GEN,582804,467048,80.14,,,,,,457169,,
1977,KERALA, MUVATTUPUZHA,GEN,560833,460769,82.16,,,,,,453754,,
1977,KERALA, KOTTAYAM,GEN,575946,469180,81.46,,,,,,456096,,
1977,KERALA, IDUKKI,GEN,578434,426869,73.8,,,,,,415813,,
1977,KERALA, ALLEPPEY,GEN,579976,485659,83.74,,,,,,476886,,
1977,KERALA, MAVELIKARA,GEN,569041,452188,79.46,,,,,,444236,,
1977,KERALA, ADOOR,SC,525154,429974,81.88,,,,,,421827,,
1977,KERALA, QUILON,GEN,582742,458425,78.67,,,,,,447542,,
1977,KERALA, CHIRAYINKIL,GEN,564054,425651,75.46,,,,,,415581,,
1977,KERALA, TRIVANDRUM,GEN,621533,448586,72.17,,,,,,433598,,
1977,MADHYA PRADESH, MORENA,SC,588278,281908,47.92,,,,,,270434,,
1977,MADHYA PRADESH, BHIND,GEN,649212,343476,52.91,,,,,,330856,,
1977,MADHYA PRADESH, GWALIOR,GEN,587078,338230,57.61,,,,,,326353,,
1977,MADHYA PRADESH, GUNA,GEN,634123,336579,53.08,,,,,,320304,,
1977,MADHYA PRADESH, SAGAR,SC,539534,297815,55.2,,,,,,285921,,
1977,MADHYA PRADESH, KHAJURAHO,GEN,666008,348780,52.37,,,,,,327497,,
1977,MADHYA PRADESH, DAMOH,GEN,624578,365679,58.55,,,,,,345483,,
