Andhra Pradesh,"","","","","","","",""
 9 S. SHIVA SHANKAR,M  45 ,GEN,IND Air , 3242 , 10 , 3252 , 0.23 , 0.32 
"","","",Conditione,r,"","","",""
 10 None of the Above,"","",NOTA NOTA, 9016 , 21 , 9037 , 0.64 , 0.89 
"","","",TOTAL:, 1008712 , 6088 , 1014800 , 71.54, 99.93
 CONSTITUENCY : 12 . N,agarkurnool,"",( Total Electors, 1477305 ),"","","",""
 1 YELLAIAH NANDI,M  71 ,SC,INC Hand, 419040 , 1035 , 420075 , 28.44 , 37.64 
 2 BAKKANI NARSIMLU,M  63 ,SC,TDP Bicycle, 182734 , 618 , 183352 , 12.41 , 16.43 
 3 BAHADHUR SRINIVAS,M  39 ,SC,BSP Elephant, 12022 , 67 , 12089 , 0.82 , 1.08 
 4 DR. MANDA ,M  63 ,SC,TRS Car, 401212 , 2187 , 403399 , 27.31 , 36.14 
JAGANNATH,"","","","","","","",""


 5 MAREDU GOPAL,M  63 ,SC,YSRCP Ceiling Fan, 22955 , 30 , 22985 , 1.56 , 2.06 
 6 BUDDULA SRINIVAS,M  39 ,SC,IND Auto- , 54675 , 5 , 54680 , 3.70 , 4.90 
"","","",Rickshaw,"","","","",""
 7 None of the Above,"","",NOTA NOTA, 12329 , 59 , 12388 , 0.84 , 1.11 
"","","",TOTAL:, 1104967 , 4001 , 1108968 , 75.07, 99.36
 CONSTITUENCY : 13 . N,algonda,"",( Total Electors, 1494343 ),"","","",""
 1 KUNDARAPU RAMESH,M  46 ,GEN,BSP Elephant, 11503 , 14 , 11517 , 0.77 , 0.97 
 2 GUTHA SUKHENDER ,M  60 ,GEN,INC Hand, 467984 , 4109 , 472093 , 31.59 , 39.62 
REDDY,"","","","","","","",""
 3 TERA CHINNAPA ,M  50 ,GEN,TDP Bicycle, 277433 , 1504 , 278937 , 18.67 , 23.41 
REDDY,"","","","","","","",""
 4 NANDYALA NARSIMHA,M  58 ,GEN,"CPM Hammer, ", 54157 , 266 , 54423 , 3.64 , 4.57 
REDDY,"","",Sickle and ,"","","","",""
"","","",Star,"","","","",""
 5 DR. PALLA ,M  50 ,GEN,TRS Car, 257953 , 2724 , 260677 , 17.44 , 21.87 
RAJESHWAR REDDY,"","","","","","","",""
 6 GUNNAM NAGI REDDY,M  64 ,GEN,YSRCP Ceiling Fan, 39339 , 46 , 39385 , 2.64 , 3.31 
 7 TEJAVATH BELLAIAH ,M  42 ,GEN,AAAP Broom, 2297 , 11 , 2308 , 0.15 , 0.19 
NAIK,"","","","","","","",""
 8 MANUPURI DAYA ,M  39 ,GEN,PPOI Television, 4481 , 14 , 4495 , 0.30 , 0.38 
SAGAR,"","","","","","","",""
 9 MARRI NEHEMIAH,M  58 ,GEN,IND Auto- , 56256 , 3 , 56259 , 3.76 , 4.72 
"","","",Rickshaw,"","","","",""
 10 None of the Above,"","",NOTA NOTA, 9284 , 21 , 9305 , 0.62 , 0.78 
"","","",TOTAL:, 1180687 , 8712 , 1189399 , 79.60, 99.81
 CONSTITUENCY : 14 . B,hongir,"",( Total Electors, 1492240 ),"","","",""
 1 ARVAPALLY AMBATI,M  34 ,GEN,BSP Elephant, 9023 , 6 , 9029 , 0.61 , 0.74 
 2 INDRASENA REDDY ,M  64 ,GEN,BJP Lotus, 182849 , 400 , 183249 , 12.28 , 15.11 
NALLU,"","","","","","","",""
 3 KOMATIREDDY ,M  46 ,GEN,INC Hand, 416240 , 1380 , 417620 , 27.99 , 34.44 
RAJGOPAL REDDY,"","","","","","","",""
 4 CHERUPALLY ,M  60 ,GEN,"CPM Hammer, ", 53973 , 62 , 54035 , 3.62 , 4.46 
SEETHARAMULU,"","",Sickle and ,"","","","",""
"","","",Star,"","","","",""


 5 DR. BOORA NARSAIAH,M  55 ,GEN,TRS Car, 446822 , 1342 , 448164 , 30.03 , 36.95 
GOUD,"","","","","","","",""
 6 KAPILAVAI DILEEP ,M  60 ,GEN,RLD Hand Pum,p  5550 , 1 , 5551 , 0.37 , 0.46 
KUMAR,"","","","","","","",""
 7 GUDURU JANARDHAN,M  41 ,GEN,JaSPa Chappals, 2342 , 0 , 2342 , 0.16 , 0.19 
REDDY,"","","","","","","",""
 8 GUAHATI MOTHILAL,M  45 ,GEN,AIMIM Kite, 2598 , 2 , 2600 , 0.17 , 0.21 
 9 NAGULA SRINIVAS ,M  44 ,GEN,MaSP Scissors, 1852 , 6 , 1858 , 0.12 , 0.15 
YADAV,"","","","","","","",""
 10 BOILLA NARENDER,M  32 ,SC,RPI(A) Sewing , 6846 , 1 , 6847 , 0.46 , 0.56 
"","","",Machine,"","","","",""
 11 NAVULLA MALLA ,M  42 ,GEN,IND Coconut, 26805 , 0 , 26805 , 1.80 , 2.21 
REDDY,"","","","","","","",""
 12 RAVULAPALLY ,M  60 ,GEN,IND Television, 7720 , 1 , 7721 , 0.52 , 0.64 
KONDAL RAO,"","","","","","","",""
 13 VARIKUPPALA ,M  45 ,GEN,IND Auto- , 35004 , 0 , 35004 , 2.35 , 2.89 
KRISHNA VADDERA,"","",Rickshaw,"","","","",""
 14 None of the Above,"","",NOTA NOTA, 10869 , 38 , 10907 , 0.73 , 0.90 
"","","",TOTAL:, 1208493 , 3239 , 1211732 , 81.21, 99.92
 CONSTITUENCY : 15 . W,arangal,"",( Total Electors, 1537778 ),"","","",""
 1 KADIYAM SRIHARI,M  63 ,SC,TRS Car, 658828 , 2811 , 661639 , 43.03 , 56.23 
 2 GANNARAPU ,M  49 ,SC,BSP Elephant, 9489 , 47 , 9536 , 0.62 , 0.81 
SURENDER,"","","","","","","",""
 3 PARAMESHWAR ,M  55 ,SC,BJP Lotus, 186742 , 397 , 187139 , 12.17 , 15.90 
RAMAGALLA,"","","","","","","",""
 4 RAJAIAH SIRICILLA,M  61 ,SC,INC Hand, 268450 , 615 , 269065 , 17.50 , 22.87 
 5 CHINTHA SWAMY,M  44 ,SC,AAAP Broom, 5561 , 8 , 5569 , 0.36 , 0.47 
 6 THUPPARI ,M  44 ,SC,PPOI Television, 7350 , 0 , 7350 , 0.48 , 0.62 
NARASIMHA SWAMY,"","","","","","","",""
 7 VENKANNA KANNAM,M  36 ,SC,MCPI Carrom , 2257 , 1 , 2258 , 0.15 , 0.19 
"","","",Board,"","","","",""
 8 VENKANNA NEERUDU,M  38 ,SC,BMUP Cot, 2098 , 0 , 2098 , 0.14 , 0.18 


 9 VENU ESAMPELLY,M  37 ,SC,AIFB Lion, 1541 , 0 , 1541 , 0.10 , 0.13 
 10 KANAKAM RAMESH,M  34 ,SC,IND Scissors, 2013 , 0 , 2013 , 0.13 , 0.17 
 11 CHILUVERU PRATHAP,M  40 ,SC,IND Gas Stove, 9178 , 0 , 9178 , 0.60 , 0.78 
 12 JANNU MAHENDAR,M  33 ,SC,IND Black Boar,d  3209 , 2 , 3211 , 0.21 , 0.27 
 13 None of the Above,"","",NOTA NOTA, 14007 , 27 , 14034 , 0.91 , 1.19 
"","","",TOTAL:, 1170723 , 3908 , 1174631 , 76.39, 99.83
 CONSTITUENCY : 16 . M,ahabubabad,"",( Total Electors, 1387288 ),"","","",""
 1 PROF. AZMEERA ,M  56 ,ST,TRS Car, 319388 , 1181 , 320569 , 23.11 , 28.45 
SEETARAM NAIK,"","","","","","","",""
 2 P. BALRAM,M  49 ,ST,INC Hand, 283735 , 1842 , 285577 , 20.59 , 25.35 
 3 BANOTH MOHANLAL,M  49 ,ST,TDP Bicycle, 215664 , 240 , 215904 , 15.56 , 19.16 
 4 BODA RAASI,F  29 ,ST,BSP Elephant, 6220 , 4 , 6224 , 0.45 , 0.55 
 5 KAVITHA RANI ,F  35 ,ST,PPOI Television, 6633 , 4 , 6637 , 0.48 , 0.59 
LUNAVATH,"","","","","","","",""
 6 GUGULOTU JAGAN,M  37 ,ST,MCPI Carrom , 3662 , 0 , 3662 , 0.26 , 0.33 
"","","",Board,"","","","",""
 7 TELLAM VENKATA RAO,M  46 ,ST,YSRCP Ceiling Fan, 127819 , 653 , 128472 , 9.26 , 11.40 
 8 EESAM SUDHAKAR,M  29 ,ST,IND Bat, 2193 , 0 , 2193 , 0.16 , 0.19 
 9 V. GOURI NAGAMANI,F  43 ,ST,IND Scissors, 13580 , 83 , 13663 , 0.98 , 1.21 
 10 DATLA NAGESHWAR ,M  48 ,ST,IND Pot, 6833 , 20 , 6853 , 0.49 , 0.61 
RAO,"","","","","","","",""
 11 PADIGA YARRAIAH,M  69 ,ST,IND Table, 3496 , 2 , 3498 , 0.25 , 0.31 
 12 PAYAM CHANDHAR ,M  53 ,ST,IND Auto- , 94029 , 15 , 94044 , 6.78 , 8.35 
RAO (CHINNA ,"","",Rickshaw,"","","","",""
CHANDHRANNA),"","","","","","","",""
 13 PONAKA SAMMAKKA,F  36 ,ST,IND Cup & , 3443 , 0 , 3443 , 0.25 , 0.31 
"","","",Saucer,"","","","",""


 14 BALUNAYAK BHUKYA,M  34 ,ST,IND Gas , 3091 , 0 , 3091 , 0.22 , 0.27 
"","","",Cylinder,"","","","",""
 15 METLA PAPAIAH,M  62 ,ST,IND BUCKET, 3882 , 43 , 3925 , 0.28 , 0.35 
 16 LAXMAN BUKYA,M  38 ,ST,IND Ring, 14029 , 5 , 14034 , 1.01 , 1.25 
 17 LAXMINARAYANA ,M  38 ,ST,IND Gas Stove, 5879 , 0 , 5879 , 0.42 , 0.52 
BORRA,"","","","","","","",""
 18 None of the Above,"","",NOTA NOTA, 6695 , 9 , 6704 , 0.48 , 0.60 
"","","",TOTAL:, 1120271 , 4101 , 1124372 , 81.05, 99.80
 CONSTITUENCY : 17 . K,hammam,"",( Total Electors, 1440267 ),"","","",""
 1 KANKANALA ,M  66 ,GEN,CPI Ears of , 187266 , 436 , 187702 , 13.03 , 15.79 
NARAYANA,"","",Corn And ,"","","","",""
"","","",Sickle,"","","","",""
 2 DODDA RAM BABU,M  48 ,GEN,BSP Elephant, 4758 , 3 , 4761 , 0.33 , 0.40 
 3 NAMA NAGESWARA ,M  56 ,GEN,TDP Bicycle, 407614 , 2616 , 410230 , 28.48 , 34.51 
RAO,"","","","","","","",""
 4 BUDAN BAIG SHAIK,M  53 ,GEN,TRS Car, 88944 , 180 , 89124 , 6.19 , 7.50 
 5 NAGARJUNA ,M  44 ,GEN,JaSPa Chappals, 4994 , 8 , 5002 , 0.35 , 0.42 
CHERUKURU,"","","","","","","",""
 6 PONGULETI  ,M  48 ,GEN,YSRCP Ceiling Fan, 418609 , 3825 , 422434 , 29.33 , 35.53 
SRINIVASA REDDY,"","","","","","","",""
 7 MEDARAMETLA  RAMA,M  48 ,GEN,PPOI Television, 4136 , 3 , 4139 , 0.29 , 0.35 
RAO,"","","","","","","",""
 8 KANAKAM TIRUMALA ,M  27 ,SC,IND Green Chil,li  917 , 0 , 917 , 0.06 , 0.08 
RAO,"","","","","","","",""
 9 KALTHI RAMULAMMA,F  39 ,ST,IND Basket , 983 , 0 , 983 , 0.07 , 0.08 
"","","",containing ,"","","","",""
"","","",Fruits,"","","","",""
 10 KALTHI ,M  42 ,ST,IND Almirah, 1063 , 0 , 1063 , 0.07 , 0.09 
VENKATESWARLU,"","","","","","","",""
 11 KAKI BHASKAR,M  43 ,GEN,IND Auto- , 5368 , 0 , 5368 , 0.37 , 0.45 
"","","",Rickshaw,"","","","",""
 12 GUGULOTHU RANJITH,M  30 ,ST,IND Bat, 1434 , 0 , 1434 , 0.10 , 0.12 
KUMAR,"","","","","","","",""
 13 GUGULOTHU SARVAN,M  29 ,ST,IND Sewing , 1491 , 0 , 1491 , 0.10 , 0.13 
"","","",Machine,"","","","",""


 14 GOKINEPALLI ,M  56 ,GEN,IND Cup & , 8041 , 14 , 8055 , 0.56 , 0.68 
VENKATESWARA RAO,"","",Saucer,"","","","",""
(GVR),"","","","","","","",""
 15 JERRIPOTHULA ,M  38 ,SC,IND Cot, 1116 , 0 , 1116 , 0.08 , 0.09 
SRINIVAS,"","","","","","","",""
 16 NAGIREDDY RAJI ,M  38 ,GEN,IND Telephone, 4484 , 0 , 4484 , 0.31 , 0.38 
REDDY (RAJANNA),"","","","","","","",""
 17 BACHALA LAXMAIAH,M  55 ,ST,IND Electric Po,le  6506 , 0 , 6506 , 0.45 , 0.55 
 18 BANOTH KISHAN ,M  33 ,ST,IND Dolli, 1617 , 0 , 1617 , 0.11 , 0.14 
NAYAK,"","","","","","","",""
 19 BANOTH LAXMA NAIK,M  57 ,ST,IND Table, 1342 , 0 , 1342 , 0.09 , 0.11 
 20 BUSIREDDY SHANKAR,M  53 ,GEN,IND Pot, 964 , 0 , 964 , 0.07 , 0.08 
REDDY,"","","","","","","",""
 21 MARIKANTI ,M  69 ,GEN,IND Ring, 879 , 0 , 879 , 0.06 , 0.07 
VASUDASU,"","","","","","","",""
 22 MUDIGE NAGESWARA,M  44 ,ST,IND BELT, 1202 , 0 , 1202 , 0.08 , 0.10 
RAO,"","","","","","","",""
 23 MOKALLA RAMESH,M  41 ,ST,IND Scissors, 5401 , 0 , 5401 , 0.38 , 0.45 
 24 RAMESH KOMMU,M  42 ,SC,IND Gas Stove, 1273 , 1 , 1274 , 0.09 , 0.11 
 25 RAMU KANDULA,M  35 ,SC,IND Coconut, 1021 , 0 , 1021 , 0.07 , 0.09 
 26 LINGALA RAVI KUMAR,M  38 ,SC,IND Gas , 9459 , 1 , 9460 , 0.66 , 0.80 
"","","",Cylinder,"","","","",""
 27 SANAPA POMMAIAH,M  50 ,ST,IND BUCKET, 889 , 0 , 889 , 0.06 , 0.07 
 28 None of the Above,"","",NOTA NOTA, 4978 , 13 , 4991 , 0.35 , 0.42 
"","","",TOTAL:, 1176749 , 7100 , 1183849 , 82.20, 99.58
 CONSTITUENCY : 18 . A,ruku,"",( Total Electors, 1272340 ),"","","",""
 1 KISHORE CHANDRA ,M  67 ,ST,INC Hand, 52574 , 310 , 52884 , 4.16 , 5.79 
DEO,"","","","","","","",""
 2 GUMMIDI ,F  41 ,ST,TDP Bicycle, 319846 , 1947 , 321793 , 25.29 , 35.21 
SANDHYARANI,"","","","","","","",""
 3 MIDIYAM BABURAO,M  63 ,ST,"CPM Hammer, ", 38254 , 644 , 38898 , 3.06 , 4.26 
"","","",Sickle and ,"","","","",""
"","","",Star,"","","","",""


 4 KOTHAPALLI GEETHA,F  43 ,ST,YSRCP Ceiling Fan, 410730 , 2461 , 413191 , 32.48 , 45.21 
 5 BURJABARIKI ,M  32 ,ST,AAAP Broom, 8539 , 30 , 8569 , 0.67 , 0.94 
DHANARAJU,"","","","","","","",""
 6 IILLA RAMI REDDY,M  60 ,ST,IND Table, 5685 , 7 , 5692 , 0.45 , 0.62 
 7 KANGALA BALUDORA,M  58 ,ST,IND Cup & , 23197 , 18 , 23215 , 1.82 , 2.54 
"","","",Saucer,"","","","",""
 8 CHETTI SANKARARAO,M  32 ,ST,IND Envelope, 8934 , 17 , 8951 , 0.70 , 0.98 
 9 BIDDIKA RAMAIAH,M  52 ,ST,IND Iron, 7581 , 6 , 7587 , 0.60 , 0.83 
 10 VANUGU ,M  39 ,ST,IND Bat, 4591 , 23 , 4614 , 0.36 , 0.50 
SANKARARAO,"","","","","","","",""
 11 SALLANGI RATNAM,F  35 ,ST,IND Pot, 7648 , 40 , 7688 , 0.60 , 0.84 
 12 None of the Above,"","",NOTA NOTA, 16496 , 36 , 16532 , 1.30 , 1.81 
"","","",TOTAL:, 904075 , 5539 , 909614 , 71.50, 99.54
 CONSTITUENCY : 19 . Sr,ikakulam,"",( Total Electors, 1413726 ),"","","",""
 1 KILLI KRUPARANI,F  52 ,GEN,INC Hand, 24038 , 133 , 24171 , 1.71 , 2.29 
 2 BODDEPALLI ,M  47 ,GEN,BSP Elephant, 8036 , 13 , 8049 , 0.57 , 0.76 
RAJARAO,"","","","","","","",""
 3 RAMMOHAN NAIDU ,M  27 ,GEN,TDP Bicycle, 552348 , 4197 , 556545 , 39.37 , 52.77 
KINJARAPU,"","","","","","","",""
 4 KADIYAM ,F  32 ,GEN,PPOI Television, 5023 , 3 , 5026 , 0.36 , 0.48 
JAYALAKSHMI,"","","","","","","",""
 5 JAIDEV INJARAPU,M  41 ,GEN,AAAP Broom, 2517 , 42 , 2559 , 0.18 , 0.24 
 6 PAIDI RAJA RAO,M  40 ,GEN,JaSPa Chappals, 11334 , 89 , 11423 , 0.81 , 1.08 
 7 REDDY SHANTHI,F  45 ,GEN,YSRCP Ceiling Fan, 426135 , 2718 , 428853 , 30.34 , 40.66 
 8 VASUDEVA RAO ,M  41 ,GEN,CPI(ML) Auto- , 5128 , 4 , 5132 , 0.36 , 0.49 
BODDU,"","",(L) Rickshaw,"","","","",""
 9 KINJARAPU ,M  31 ,GEN,IND Bat, 2074 , 1 , 2075 , 0.15 , 0.20 
TEJESWARA RAO,"","","","","","","",""


 10 TOTA TEJESWARA ,M  36 ,GEN,IND Coconut, 2143 , 1 , 2144 , 0.15 , 0.20 
RAO,"","","","","","","",""
 11 None of the Above,"","",NOTA NOTA, 6100 , 38 , 6138 , 0.43 , 0.58 
"","","",TOTAL:, 1044876 , 7239 , 1052115 , 74.43, 99.76
 CONSTITUENCY : 20 . Vi,zianagaram,"",( Total Electors, 1403736 ),"","","",""
 1 ASHOK GAJAPATHI ,M  62 ,GEN,TDP Bicycle, 534357 , 2192 , 536549 , 38.23 , 47.67 
RAJU PUSAPATI,"","","","","","","",""
 2 JHANSI LAKSHMI ,F  50 ,GEN,INC Hand, 122091 , 396 , 122487 , 8.73 , 10.88 
BOTCHA,"","","","","","","",""
 3 BONU KRISHNA,M  50 ,SC,BSP Elephant, 4091 , 1 , 4092 , 0.29 , 0.36 
 4 TADIVAKA RAMESH ,M  44 ,GEN,JaSPa Chappals, 3346 , 42 , 3388 , 0.24 , 0.30 
NAIDU,"","","","","","","",""
 5 NARU SIMHADRI ,M  58 ,GEN,AAAP Broom, 2476 , 29 , 2505 , 0.18 , 0.22 
NAIDU,"","","","","","","",""
 6 PRASADA RAO NANDA,M  42 ,GEN,PPOI Television, 6396 , 5 , 6401 , 0.46 , 0.57 
 7 VENKATA SWETHA ,M  33 ,GEN,YSRCP Ceiling Fan, 427629 , 2009 , 429638 , 30.61 , 38.17 
CHALAPATHI KUMARA,"","","","","","","",""
KRISHNA RANGARAO,"","","","","","","",""
RAVU,"","","","","","","",""
 8 YELLA RAO ,M  33 ,SC,IND Auto- , 5125 , 0 , 5125 , 0.37 , 0.46 
SIYYADULA,"","",Rickshaw,"","","","",""
 9 HARIKISHAN KUPPILI,M  37 ,GEN,IND Bat, 3573 , 30 , 3603 , 0.26 , 0.32 
 10 None of the Above,"","",NOTA NOTA, 6506 , 22 , 6528 , 0.47 , 0.58 
"","","",TOTAL:, 1115590 , 4726 , 1120316 , 79.82, 99.53
 CONSTITUENCY : 21 . Vi,sakhapatnam,"",( Total Electors, 1723011 ),"","","",""
 1 IMANDI VENKATA ,M  43 ,GEN,BSP Elephant, 14941 , 6 , 14947 , 0.87 , 1.28 
KURMARAO,"","","","","","","",""
 2 KAMBHAMPATI HARI ,M  60 ,GEN,BJP Lotus, 565326 , 1506 , 566832 , 32.90 , 48.71 
BABU,"","","","","","","",""
 3 BOLISETTI ,M  57 ,GEN,INC Hand, 50605 , 27 , 50632 , 2.94 , 4.35 
SATYANARAYANA ,"","","","","","","",""
(SATYA),"","","","","","","",""
 4 KUNA RAMAM,M  51 ,GEN,AAAP Broom, 6147 , 28 , 6175 , 0.36 , 0.53 
 5 DADI JYOTHI BHAVAN,I F  43 ,GEN,PPOI Television, 2715 , 2 , 2717 , 0.16 , 0.23 


 6 DR|| BHAVANI SANKAR,M  49 ,GEN,ICSP Trumpet, 1907 , 3 , 1910 , 0.11 , 0.16 
SASTRY.A,"","","","","","","",""
 7 JT RAMARAO,M  42 ,GEN,sps Kite, 4316 , 7 , 4323 , 0.25 , 0.37 
 8 Y.S VIJAYAMMA,F  58 ,GEN,YSRCP Ceiling Fan, 474628 , 1716 , 476344 , 27.65 , 40.94 
 9 SABBAM HARI,M  60 ,GEN,JaSPa Chappals, 6598 , 46 , 6644 , 0.39 , 0.57 
 10 UMAMAHESWARARAO,M  33 ,SC,IND Bat, 1750 , 1 , 1751 , 0.10 , 0.15 
ARETI,"","","","","","","",""
 11 KUTIKUPPALA SURYA ,M  60 ,GEN,IND Gas Stove, 1879 , 10 , 1889 , 0.11 , 0.16 
RAO,"","","","","","","",""
 12 KURADA ,M  50 ,GEN,IND Camera, 1925 , 2 , 1927 , 0.11 , 0.17 
SATYANARAYANA ,"","","","","","","",""
PATNAIK,"","","","","","","",""
 13 GEDELA KRISHNARAO,M  60 ,ST,IND Batsman, 1117 , 1 , 1118 , 0.06 , 0.10 
 14 CHANDRASEKHAR ,M  35 ,GEN,IND Window, 1347 , 1 , 1348 , 0.08 , 0.12 
BUDDA,"","","","","","","",""
 15 CHALAPATHIRAO ,M  60 ,GEN,IND Battery , 1593 , 1 , 1594 , 0.09 , 0.14 
RONANKI,"","",Torch,"","","","",""
 16 TANUKU DIVAKAR,M  46 ,GEN,IND Violin, 5418 , 0 , 5418 , 0.31 , 0.47 
 17 DURGAPRASAD ,M  45 ,GEN,IND Letter Box, 2610 , 1 , 2611 , 0.15 , 0.22 
GUNTU,"","","","","","","",""
 18 NAGENDRA SAIRAM,M  27 ,GEN,IND CALCULAT, 2377 , 0 , 2377 , 0.14 , 0.20 
"","","",OR,"","","","",""
 19 J. PADMAJA,F  34 ,GEN,IND Pressure , 1539 , 1 , 1540 , 0.09 , 0.13 
"","","",Cooker,"","","","",""
 20 BRAHMA SWAROOP ,M  46 ,GEN,IND School Bag, 991 , 3 , 994 , 0.06 , 0.09 
KASIBHATTA,"","","","","","","",""
 21 SREENADH REDDY,M  39 ,GEN,IND Cauliflower, 1378 , 1 , 1379 , 0.08 , 0.12 
 22 SEEMAKURTHI ,M  41 ,GEN,IND Mixee, 1759 , 0 , 1759 , 0.10 , 0.15 
SRINUVASU ,"","","","","","","",""
(BHAGHAVAN SRINU),"","","","","","","",""
 23 None of the Above,"","",NOTA NOTA, 7312 , 17 , 7329 , 0.43 , 0.63 
"","","",TOTAL:, 1160178 , 3380 , 1163558 , 67.54, 100.00
 CONSTITUENCY : 22 . A,nakapalli,"",( Total Electors, 1401474 ),"","","",""


 1 KARANAM TIRUPATHI ,M  45 ,GEN,BSP Elephant, 14819 , 15 , 14834 , 1.06 , 1.29 
RAO,"","","","","","","",""
 2 MUTTAMSETTI ,M  47 ,GEN,TDP Bicycle, 566667 , 1796 , 568463 , 40.56 , 49.46 
SRINIVASA RAO ,"","","","","","","",""
(AVANTHI),"","","","","","","",""
 3 VIJAYA LAKSHMI ,F  44 ,GEN,INC Hand, 17697 , 73 , 17770 , 1.27 , 1.55 
THOTA,"","","","","","","",""
 4 KONDARAJU JAMPAN,A M  47 ,GEN,JaSPa Chappals, 6215 , 46 , 6261 , 0.45 , 0.54 
 5 GUDIVADA AMARNADH,M  30 ,GEN,YSRCP Ceiling Fan, 518566 , 1965 , 520531 , 37.14 , 45.29 
 6 VADLAMURI KRISHNA,M  41 ,SC,DABAP Auto- , 5501 , 5 , 5506 , 0.39 , 0.48 
SWAROOP,"","",Rickshaw,"","","","",""
 7 SARISA LEELA ,F  43 ,GEN,PPOI Television, 2871 , 4 , 2875 , 0.21 , 0.25 
PRASANNA KUMARI,"","","","","","","",""
 8 APPALARAJU ,M  60 ,GEN,IND Violin, 3225 , 3 , 3228 , 0.23 , 0.28 
SADARAM,"","","","","","","",""
 9 None of the Above,"","",NOTA NOTA, 8559 , 45 , 8604 , 0.61 , 0.75 
"","","",TOTAL:, 1144120 , 3952 , 1148072 , 81.92, 99.89
 CONSTITUENCY : 23 . K,akinada,"",( Total Electors, 1418290 ),"","","",""
 1 THOTA NARASIMHAM,M  53 ,GEN,TDP Bicycle, 512045 , 2357 , 514402 , 36.27 , 46.69 
 2 MALLIPUDI ,M  51 ,GEN,INC Hand, 19528 , 226 , 19754 , 1.39 , 1.79 
MANGAPATI PALLAM ,"","","","","","","",""
RAJU,"","","","","","","",""
 3 MUTHABATHULA ,M  37 ,SC,BSP Elephant, 2469 , 42 , 2511 , 0.18 , 0.23 
RATNA KUMAR,"","","","","","","",""
 4 ARJUNARAO ,M  57 ,SC,CPI(ML) Cup & , 1489 , 6 , 1495 , 0.11 , 0.14 
YEGUPATI,"","",(L) Saucer,"","","","",""
 5 KOLA VENKATA ,M  48 ,GEN,RJD Candles, 3459 , 14 , 3473 , 0.24 , 0.32 
PRASAD VARMA,"","","","","","","",""
 6 CHALAMALASETTY ,M  44 ,GEN,YSRCP Ceiling Fan, 508068 , 2903 , 510971 , 36.03 , 46.38 
SUNIL,"","","","","","","",""
 7 TEKUMUDI VENKATA ,M  55 ,GEN,PPOI Television, 3819 , 7 , 3826 , 0.27 , 0.35 
RAO,"","","","","","","",""
 8 TUMMALAPALLI SATYA,M  38 ,GEN,JaSPa Chappals, 6263 , 179 , 6442 , 0.45 , 0.58 
RAMAKRISHNA,"","","","","","","",""
 9 MOTHA SARADA,F  33 ,SC,RPI(KH) Auto- , 6835 , 1 , 6836 , 0.48 , 0.62 
"","","",Rickshaw,"","","","",""


 10 ROKKAM DAYAKAR,M  45 ,SC,RP(K) Electric Po,le  1834 , 3 , 1837 , 0.13 , 0.17 
 11 SRINIVAS DANGETI,M  44 ,GEN,AAAP Broom, 2266 , 90 , 2356 , 0.17 , 0.21 
 12 KARRA VENKATA ,M  45 ,GEN,IND Ice Cream, 1904 , 3 , 1907 , 0.13 , 0.17 
APPALA NARASIMHA ,"","","","","","","",""
RAO,"","","","","","","",""
 13 KUNCHE RAMADAS,M  69 ,SC,IND Envelope, 1117 , 5 , 1122 , 0.08 , 0.10 
 14 GUTTULA ANNAPURN,A M  53 ,GEN,IND Kite, 1413 , 4 , 1417 , 0.10 , 0.13 
SESHAGIRI RAO ,"","","","","","","",""
(BATHPARTY-SESHU),"","","","","","","",""
 15 CHAGANTI ,M  49 ,GEN,IND Gas Stove, 1230 , 6 , 1236 , 0.09 , 0.11 
SURYANARAYANA ,"","","","","","","",""
MURTY,"","","","","","","",""
 16 JALLURI ,M  47 ,SC,IND Coconut, 6634 , 2 , 6636 , 0.47 , 0.60 
VENKATESWARLU ,"","","","","","","",""
(J.V),"","","","","","","",""
 17 DONKA LEELAVATHI,F  62 ,GEN,IND Letter Box, 3754 , 2 , 3756 , 0.26 , 0.34 
 18 DONAM ,M  42 ,SC,IND Pot, 1693 , 4 , 1697 , 0.12 , 0.15 
NEELAKANTAM,"","","","","","","",""
 19 PEPAKAYALA SUBHA ,M  48 ,GEN,IND Pressure , 1158 , 3 , 1161 , 0.08 , 0.11 
RAJENDRA,"","",Cooker,"","","","",""
 20 PRABHAKARA RAO ,M  45 ,SC,IND Slate, 495 , 1 , 496 , 0.03 , 0.05 
MADIKI,"","","","","","","",""
 21 MERLA BHAVANI ,M  54 ,GEN,IND Bat, 908 , 2 , 910 , 0.06 , 0.08 
SANKARA PRASAD,"","","","","","","",""
 22 VINJAMALLA CHITTI ,M  40 ,SC,IND Battery , 1394 , 6 , 1400 , 0.10 , 0.13 
BABU,"","",Torch,"","","","",""
 23 None of the Above,"","",NOTA NOTA, 4158 , 200 , 4358 , 0.31 , 0.40 
"","","",TOTAL:, 1093933 , 6066 , 1099999 , 77.57, 99.84
 CONSTITUENCY : 24 . A,malapuram,"",( Total Electors, 1357865 ),"","","",""
 1 AITHABATHULA ,M  63 ,SC,INC Hand, 12092 , 90 , 12182 , 0.90 , 1.09 
JOGESWARA VENKAT,A ,"","","","","","",""
BUTCHI MAHESWARA,"","","","","","","",""
RAO,"","","","","","","",""
